Index	Date	Time	Readings (øF)	Type
3094	12/13/2013	12:15:00 PM	31.5	
3095	12/13/2013	12:50:00 PM	31.4	
3096	12/13/2013	1:25:00 PM	31.3	
3097	12/13/2013	2:00:00 PM	31.3	
3098	12/13/2013	2:35:00 PM	31.3	
3099	12/13/2013	3:10:00 PM	31.3	
3100	12/13/2013	3:45:00 PM	31.3	
3101	12/13/2013	4:20:00 PM	31.3	
3102	12/13/2013	4:55:00 PM	31.3	
3103	12/13/2013	5:30:00 PM	31.3	
3104	12/13/2013	6:05:00 PM	31.3	
3105	12/13/2013	6:40:00 PM	31.4	
3106	12/13/2013	7:15:00 PM	31.3	
3107	12/13/2013	7:50:00 PM	31.3	
3108	12/13/2013	8:25:00 PM	31.3	
3109	12/13/2013	9:00:00 PM	31.3	
3110	12/13/2013	9:35:00 PM	31.3	
3111	12/13/2013	10:10:00 PM	31.3	
3112	12/13/2013	10:45:00 PM	31.3	
3113	12/13/2013	11:20:00 PM	31.3	
3114	12/13/2013	11:55:00 PM	31.3	
3115	12/14/2013	12:30:00 AM	31.3	
3116	12/14/2013	1:05:00 AM	31.3	
3117	12/14/2013	1:40:00 AM	31.4	
3118	12/14/2013	2:15:00 AM	31.3	
3119	12/14/2013	2:50:00 AM	31.3	
3120	12/14/2013	3:25:00 AM	31.3	
3121	12/14/2013	4:00:00 AM	31.4	
3122	12/14/2013	4:35:00 AM	31.3	
3123	12/14/2013	5:10:00 AM	31.3	
3124	12/14/2013	5:45:00 AM	31.3	
3125	12/14/2013	6:20:00 AM	31.3	
3126	12/14/2013	6:55:00 AM	31.3	
3127	12/14/2013	7:30:00 AM	31.3	
3128	12/14/2013	8:05:00 AM	31.3	
3129	12/14/2013	8:40:00 AM	31.3	
3130	12/14/2013	9:15:00 AM	31.3	
3131	12/14/2013	9:50:00 AM	31.3	
3132	12/14/2013	10:25:00 AM	31.3	
3133	12/14/2013	11:00:00 AM	31.3	
3134	12/14/2013	11:35:00 AM	31.3	
3135	12/14/2013	12:10:00 PM	31.3	
3136	12/14/2013	12:45:00 PM	31.3	
3137	12/14/2013	1:20:00 PM	31.3	
3138	12/14/2013	1:55:00 PM	31.3	
3139	12/14/2013	2:30:00 PM	31.3	
3140	12/14/2013	3:05:00 PM	31.2	
3141	12/14/2013	3:40:00 PM	31.2	
3142	12/14/2013	4:15:00 PM	31.2	
3143	12/14/2013	4:50:00 PM	31.3	
3144	12/14/2013	5:25:00 PM	31.3	
3145	12/14/2013	6:00:00 PM	31.3	
3146	12/14/2013	6:35:00 PM	31.3	
3147	12/14/2013	7:10:00 PM	31.3	
3148	12/14/2013	7:45:00 PM	31.3	
3149	12/14/2013	8:20:00 PM	31.3	
3150	12/14/2013	8:55:00 PM	31.3	
3151	12/14/2013	9:30:00 PM	31.3	
3152	12/14/2013	10:05:00 PM	31.2	
3153	12/14/2013	10:40:00 PM	31.3	
3154	12/14/2013	11:15:00 PM	31.3	
3155	12/14/2013	11:50:00 PM	31.3	
3156	12/15/2013	12:25:00 AM	31.3	
3157	12/15/2013	1:00:00 AM	31.3	
3158	12/15/2013	1:35:00 AM	31.3	
3159	12/15/2013	2:10:00 AM	31.3	
3160	12/15/2013	2:45:00 AM	31.3	
3161	12/15/2013	3:20:00 AM	31.3	
3162	12/15/2013	3:55:00 AM	31.3	
3163	12/15/2013	4:30:00 AM	31.3	
3164	12/15/2013	5:05:00 AM	31.3	
3165	12/15/2013	5:40:00 AM	31.3	
3166	12/15/2013	6:15:00 AM	31.3	
3167	12/15/2013	6:50:00 AM	31.3	
3168	12/15/2013	7:25:00 AM	31.3	
3169	12/15/2013	8:00:00 AM	31.3	
3170	12/15/2013	8:35:00 AM	31.3	
3171	12/15/2013	9:10:00 AM	31.3	
3172	12/15/2013	9:45:00 AM	31.2	
3173	12/15/2013	10:20:00 AM	31.2	
3174	12/15/2013	10:55:00 AM	31.2	
3175	12/15/2013	11:30:00 AM	31.2	
3176	12/15/2013	12:05:00 PM	31.2	
3177	12/15/2013	12:40:00 PM	31.2	
3178	12/15/2013	1:15:00 PM	31.2	
3179	12/15/2013	1:50:00 PM	31.2	
3180	12/15/2013	2:25:00 PM	31.2	
3181	12/15/2013	3:00:00 PM	31.2	
3182	12/15/2013	3:35:00 PM	31.2	
3183	12/15/2013	4:10:00 PM	31.2	
3184	12/15/2013	4:45:00 PM	31.3	
3185	12/15/2013	5:20:00 PM	31.3	
3186	12/15/2013	5:55:00 PM	31.3	
3187	12/15/2013	6:30:00 PM	31.3	
3188	12/15/2013	7:05:00 PM	31.3	
3189	12/15/2013	7:40:00 PM	31.3	
3190	12/15/2013	8:15:00 PM	31.3	
3191	12/15/2013	8:50:00 PM	31.3	
3192	12/15/2013	9:25:00 PM	31.3	
3193	12/15/2013	10:00:00 PM	31.3	
3194	12/15/2013	10:35:00 PM	31.3	
3195	12/15/2013	11:10:00 PM	31.3	
3196	12/15/2013	11:45:00 PM	31.3	
3197	12/16/2013	12:20:00 AM	31.3	
3198	12/16/2013	12:55:00 AM	31.3	
3199	12/16/2013	1:30:00 AM	31.3	
3200	12/16/2013	2:05:00 AM	31.3	
3201	12/16/2013	2:40:00 AM	31.3	
3202	12/16/2013	3:15:00 AM	31.3	
3203	12/16/2013	3:50:00 AM	31.3	
3204	12/16/2013	4:25:00 AM	31.3	
3205	12/16/2013	5:00:00 AM	31.3	
3206	12/16/2013	5:35:00 AM	31.3	
3207	12/16/2013	6:10:00 AM	31.3	
3208	12/16/2013	6:45:00 AM	31.3	
3209	12/16/2013	7:20:00 AM	31.3	
3210	12/16/2013	7:55:00 AM	31.3	
3211	12/16/2013	8:30:00 AM	31.3	
3212	12/16/2013	9:05:00 AM	31.3	
3213	12/16/2013	9:40:00 AM	31.3	
3214	12/16/2013	10:15:00 AM	31.2	
3215	12/16/2013	10:50:00 AM	31.3	
3216	12/16/2013	11:25:00 AM	31.3	
3217	12/16/2013	12:00:00 PM	31.2	
3218	12/16/2013	12:35:00 PM	31.2	
3219	12/16/2013	1:10:00 PM	31.3	
3220	12/16/2013	1:45:00 PM	31.2	
3221	12/16/2013	2:20:00 PM	31.2	
3222	12/16/2013	2:55:00 PM	31.2	
3223	12/16/2013	3:30:00 PM	31.3	
3224	12/16/2013	4:05:00 PM	31.3	
3225	12/16/2013	4:40:00 PM	31.3	
3226	12/16/2013	5:15:00 PM	31.3	
3227	12/16/2013	5:50:00 PM	31.3	
3228	12/16/2013	6:25:00 PM	31.3	
3229	12/16/2013	7:00:00 PM	31.3	
3230	12/16/2013	7:35:00 PM	31.3	
3231	12/16/2013	8:10:00 PM	31.4	
3232	12/16/2013	8:45:00 PM	31.3	
3233	12/16/2013	9:20:00 PM	31.3	
3234	12/16/2013	9:55:00 PM	31.3	
3235	12/16/2013	10:30:00 PM	31.3	
3236	12/16/2013	11:05:00 PM	31.3	
3237	12/16/2013	11:40:00 PM	31.3	
3238	12/17/2013	12:15:00 AM	31.3	
3239	12/17/2013	12:50:00 AM	31.3	
3240	12/17/2013	1:25:00 AM	31.3	
3241	12/17/2013	2:00:00 AM	31.3	
3242	12/17/2013	2:35:00 AM	31.3	
3243	12/17/2013	3:10:00 AM	31.3	
3244	12/17/2013	3:45:00 AM	31.3	
3245	12/17/2013	4:20:00 AM	31.3	
3246	12/17/2013	4:55:00 AM	31.3	
3247	12/17/2013	5:30:00 AM	31.3	
3248	12/17/2013	6:05:00 AM	31.4	
3249	12/17/2013	6:40:00 AM	31.3	
3250	12/17/2013	7:15:00 AM	31.3	
3251	12/17/2013	7:50:00 AM	31.3	
3252	12/17/2013	8:25:00 AM	31.3	
3253	12/17/2013	9:00:00 AM	31.3	
3254	12/17/2013	9:35:00 AM	31.3	
3255	12/17/2013	10:10:00 AM	31.3	
3256	12/17/2013	10:45:00 AM	31.3	
3257	12/17/2013	11:20:00 AM	31.3	
3258	12/17/2013	11:55:00 AM	31.3	
3259	12/17/2013	12:30:00 PM	31.3	
3260	12/17/2013	1:05:00 PM	31.3	
3261	12/17/2013	1:40:00 PM	31.3	
3262	12/17/2013	2:15:00 PM	31.3	
3263	12/17/2013	2:50:00 PM	31.3	
3264	12/17/2013	3:25:00 PM	31.3	
3265	12/17/2013	4:00:00 PM	31.3	
3266	12/17/2013	4:35:00 PM	31.3	
3267	12/17/2013	5:10:00 PM	31.3	
3268	12/17/2013	5:45:00 PM	31.3	
3269	12/17/2013	6:20:00 PM	31.3	
3270	12/17/2013	6:55:00 PM	31.3	
3271	12/17/2013	7:30:00 PM	31.3	
3272	12/17/2013	8:05:00 PM	31.3	
3273	12/17/2013	8:40:00 PM	31.3	
3274	12/17/2013	9:15:00 PM	31.3	
3275	12/17/2013	9:50:00 PM	31.3	
3276	12/17/2013	10:25:00 PM	31.3	
3277	12/17/2013	11:00:00 PM	31.3	
3278	12/17/2013	11:35:00 PM	31.4	
3279	12/18/2013	12:10:00 AM	31.3	
3280	12/18/2013	12:45:00 AM	31.3	
3281	12/18/2013	1:20:00 AM	31.3	
3282	12/18/2013	1:55:00 AM	31.3	
3283	12/18/2013	2:30:00 AM	31.4	
3284	12/18/2013	3:05:00 AM	31.4	
3285	12/18/2013	3:40:00 AM	31.4	
3286	12/18/2013	4:15:00 AM	31.4	
3287	12/18/2013	4:50:00 AM	31.4	
3288	12/18/2013	5:25:00 AM	31.4	
3289	12/18/2013	6:00:00 AM	31.4	
3290	12/18/2013	6:35:00 AM	31.4	
3291	12/18/2013	7:10:00 AM	31.4	
3292	12/18/2013	7:45:00 AM	31.4	
3293	12/18/2013	8:20:00 AM	31.4	
3294	12/18/2013	8:55:00 AM	31.4	
3295	12/18/2013	9:30:00 AM	31.4	
3296	12/18/2013	10:05:00 AM	31.4	
3297	12/18/2013	10:40:00 AM	31.4	
3298	12/18/2013	11:15:00 AM	31.4	
3299	12/18/2013	11:50:00 AM	31.4	
3300	12/18/2013	12:25:00 PM	31.4	
3301	12/18/2013	1:00:00 PM	31.4	
3302	12/18/2013	1:35:00 PM	31.4	
3303	12/18/2013	2:10:00 PM	31.4	
3304	12/18/2013	2:45:00 PM	31.4	
3305	12/18/2013	3:20:00 PM	31.4	
3306	12/18/2013	3:55:00 PM	31.4	
3307	12/18/2013	4:30:00 PM	31.4	
3308	12/18/2013	5:05:00 PM	31.4	
3309	12/18/2013	5:40:00 PM	31.4	
3310	12/18/2013	6:15:00 PM	31.4	
3311	12/18/2013	6:50:00 PM	31.4	
3312	12/18/2013	7:25:00 PM	31.4	
3313	12/18/2013	8:00:00 PM	31.4	
3314	12/18/2013	8:35:00 PM	31.4	
3315	12/18/2013	9:10:00 PM	31.4	
3316	12/18/2013	9:45:00 PM	31.4	
3317	12/18/2013	10:20:00 PM	31.4	
3318	12/18/2013	10:55:00 PM	31.4	
3319	12/18/2013	11:30:00 PM	31.4	
3320	12/19/2013	12:05:00 AM	31.4	
3321	12/19/2013	12:40:00 AM	31.4	
3322	12/19/2013	1:15:00 AM	31.4	
3323	12/19/2013	1:50:00 AM	31.4	
3324	12/19/2013	2:25:00 AM	31.3	
3325	12/19/2013	3:00:00 AM	31.3	
3326	12/19/2013	3:35:00 AM	31.3	
3327	12/19/2013	4:10:00 AM	31.3	
3328	12/19/2013	4:45:00 AM	31.4	
3329	12/19/2013	5:20:00 AM	31.4	
3330	12/19/2013	5:55:00 AM	31.3	
3331	12/19/2013	6:30:00 AM	31.3	
3332	12/19/2013	7:05:00 AM	31.3	
3333	12/19/2013	7:40:00 AM	31.4	
3334	12/19/2013	8:15:00 AM	31.4	
3335	12/19/2013	8:50:00 AM	31.4	
3336	12/19/2013	9:25:00 AM	31.4	
3337	12/19/2013	10:00:00 AM	31.3	
3338	12/19/2013	10:35:00 AM	31.3	
3339	12/19/2013	11:10:00 AM	31.3	
3340	12/19/2013	11:45:00 AM	31.3	
3341	12/19/2013	12:20:00 PM	31.3	
3342	12/19/2013	12:55:00 PM	31.3	
3343	12/19/2013	1:30:00 PM	31.3	
3344	12/19/2013	2:05:00 PM	31.4	
3345	12/19/2013	2:40:00 PM	31.4	
3346	12/19/2013	3:15:00 PM	31.3	
3347	12/19/2013	3:50:00 PM	31.4	
3348	12/19/2013	4:25:00 PM	31.4	
3349	12/19/2013	5:00:00 PM	31.5	
3350	12/19/2013	5:35:00 PM	31.4	
3351	12/19/2013	6:10:00 PM	31.4	
3352	12/19/2013	6:45:00 PM	31.4	
3353	12/19/2013	7:20:00 PM	31.4	
3354	12/19/2013	7:55:00 PM	31.4	
3355	12/19/2013	8:30:00 PM	31.4	
3356	12/19/2013	9:05:00 PM	31.4	
3357	12/19/2013	9:40:00 PM	31.5	
3358	12/19/2013	10:15:00 PM	31.4	
3359	12/19/2013	10:50:00 PM	31.4	
3360	12/19/2013	11:25:00 PM	31.4	
3361	12/20/2013	12:00:00 AM	31.4	
3362	12/20/2013	12:35:00 AM	31.4	
3363	12/20/2013	1:10:00 AM	31.5	
3364	12/20/2013	1:45:00 AM	31.5	
3365	12/20/2013	2:20:00 AM	31.5	
3366	12/20/2013	2:55:00 AM	31.5	
3367	12/20/2013	3:30:00 AM	31.4	
3368	12/20/2013	4:05:00 AM	31.5	
3369	12/20/2013	4:40:00 AM	31.4	
3370	12/20/2013	5:15:00 AM	31.4	
3371	12/20/2013	5:50:00 AM	31.4	
3372	12/20/2013	6:25:00 AM	31.4	
3373	12/20/2013	7:00:00 AM	31.4	
3374	12/20/2013	7:35:00 AM	31.4	
3375	12/20/2013	8:10:00 AM	31.4	
3376	12/20/2013	8:45:00 AM	31.5	
3377	12/20/2013	9:20:00 AM	31.4	
3378	12/20/2013	9:55:00 AM	31.4	
3379	12/20/2013	10:30:00 AM	31.4	
3380	12/20/2013	11:05:00 AM	31.4	
3381	12/20/2013	11:40:00 AM	31.4	
3382	12/20/2013	12:15:00 PM	31.4	
3383	12/20/2013	12:50:00 PM	31.4	
3384	12/20/2013	1:25:00 PM	31.5	
3385	12/20/2013	2:00:00 PM	31.4	
3386	12/20/2013	2:35:00 PM	31.4	
3387	12/20/2013	3:10:00 PM	31.4	
3388	12/20/2013	3:45:00 PM	31.5	
3389	12/20/2013	4:20:00 PM	31.4	
3390	12/20/2013	4:55:00 PM	31.4	
3391	12/20/2013	5:30:00 PM	31.4	
3392	12/20/2013	6:05:00 PM	31.4	
3393	12/20/2013	6:40:00 PM	31.4	
3394	12/20/2013	7:15:00 PM	31.4	
3395	12/20/2013	7:50:00 PM	31.4	
3396	12/20/2013	8:25:00 PM	31.4	
3397	12/20/2013	9:00:00 PM	31.4	
3398	12/20/2013	9:35:00 PM	31.4	
3399	12/20/2013	10:10:00 PM	31.4	
3400	12/20/2013	10:45:00 PM	31.4	
3401	12/20/2013	11:20:00 PM	31.4	
3402	12/20/2013	11:55:00 PM	31.5	
3403	12/21/2013	12:30:00 AM	31.5	
3404	12/21/2013	1:05:00 AM	31.5	
3405	12/21/2013	1:40:00 AM	31.6	
3406	12/21/2013	2:15:00 AM	31.5	
3407	12/21/2013	2:50:00 AM	31.5	
3408	12/21/2013	3:25:00 AM	31.5	
3409	12/21/2013	4:00:00 AM	31.5	
3410	12/21/2013	4:35:00 AM	31.5	
3411	12/21/2013	5:10:00 AM	31.5	
3412	12/21/2013	5:45:00 AM	31.5	
3413	12/21/2013	6:20:00 AM	31.5	
3414	12/21/2013	6:55:00 AM	31.5	
3415	12/21/2013	7:30:00 AM	31.5	
3416	12/21/2013	8:05:00 AM	31.5	
3417	12/21/2013	8:40:00 AM	31.5	
3418	12/21/2013	9:15:00 AM	31.5	
3419	12/21/2013	9:50:00 AM	31.5	
3420	12/21/2013	10:25:00 AM	31.5	
3421	12/21/2013	11:00:00 AM	31.5	
3422	12/21/2013	11:35:00 AM	31.5	
3423	12/21/2013	12:10:00 PM	31.5	
3424	12/21/2013	12:45:00 PM	31.5	
3425	12/21/2013	1:20:00 PM	31.5	
3426	12/21/2013	1:55:00 PM	31.5	
3427	12/21/2013	2:30:00 PM	31.5	
3428	12/21/2013	3:05:00 PM	31.5	
3429	12/21/2013	3:40:00 PM	31.6	
3430	12/21/2013	4:15:00 PM	31.5	
3431	12/21/2013	4:50:00 PM	31.5	
3432	12/21/2013	5:25:00 PM	31.5	
3433	12/21/2013	6:00:00 PM	31.5	
3434	12/21/2013	6:35:00 PM	31.5	
3435	12/21/2013	7:10:00 PM	31.5	
3436	12/21/2013	7:45:00 PM	31.5	
3437	12/21/2013	8:20:00 PM	31.5	
3438	12/21/2013	8:55:00 PM	31.5	
3439	12/21/2013	9:30:00 PM	31.5	
3440	12/21/2013	10:05:00 PM	31.6	
3441	12/21/2013	10:40:00 PM	31.6	
3442	12/21/2013	11:15:00 PM	31.6	
3443	12/21/2013	11:50:00 PM	31.6	
3444	12/22/2013	12:25:00 AM	31.6	
3445	12/22/2013	1:00:00 AM	31.6	
3446	12/22/2013	1:35:00 AM	31.6	
3447	12/22/2013	2:10:00 AM	31.6	
3448	12/22/2013	2:45:00 AM	31.6	
3449	12/22/2013	3:20:00 AM	31.6	
3450	12/22/2013	3:55:00 AM	31.6	
3451	12/22/2013	4:30:00 AM	31.6	
3452	12/22/2013	5:05:00 AM	31.6	
3453	12/22/2013	5:40:00 AM	31.6	
3454	12/22/2013	6:15:00 AM	31.6	
3455	12/22/2013	6:50:00 AM	31.6	
3456	12/22/2013	7:25:00 AM	31.6	
3457	12/22/2013	8:00:00 AM	31.6	
3458	12/22/2013	8:35:00 AM	31.6	
3459	12/22/2013	9:10:00 AM	31.6	
3460	12/22/2013	9:45:00 AM	31.5	
3461	12/22/2013	10:20:00 AM	31.6	
3462	12/22/2013	10:55:00 AM	31.5	
3463	12/22/2013	11:30:00 AM	31.6	
3464	12/22/2013	12:05:00 PM	31.6	
3465	12/22/2013	12:40:00 PM	31.6	
3466	12/22/2013	1:15:00 PM	31.6	
3467	12/22/2013	1:50:00 PM	31.6	
3468	12/22/2013	2:25:00 PM	31.6	
3469	12/22/2013	3:00:00 PM	31.6	
3470	12/22/2013	3:35:00 PM	31.6	
3471	12/22/2013	4:10:00 PM	31.7	
3472	12/22/2013	4:45:00 PM	31.6	
3473	12/22/2013	5:20:00 PM	31.7	
3474	12/22/2013	5:55:00 PM	31.7	
3475	12/22/2013	6:30:00 PM	31.6	
3476	12/22/2013	7:05:00 PM	31.7	
3477	12/22/2013	7:40:00 PM	31.6	
3478	12/22/2013	8:15:00 PM	31.6	
3479	12/22/2013	8:50:00 PM	31.6	
3480	12/22/2013	9:25:00 PM	31.6	
3481	12/22/2013	10:00:00 PM	31.6	
3482	12/22/2013	10:35:00 PM	31.6	
3483	12/22/2013	11:10:00 PM	31.6	
3484	12/22/2013	11:45:00 PM	31.6	
3485	12/23/2013	12:20:00 AM	31.6	
3486	12/23/2013	12:55:00 AM	31.6	
3487	12/23/2013	1:30:00 AM	31.6	
3488	12/23/2013	2:05:00 AM	31.6	
3489	12/23/2013	2:40:00 AM	31.6	
3490	12/23/2013	3:15:00 AM	31.6	
3491	12/23/2013	3:50:00 AM	31.8	
3492	12/23/2013	4:25:00 AM	31.8	
3493	12/23/2013	5:00:00 AM	31.8	
3494	12/23/2013	5:35:00 AM	31.8	
3495	12/23/2013	6:10:00 AM	31.8	
3496	12/23/2013	6:45:00 AM	31.7	
3497	12/23/2013	7:20:00 AM	31.8	
3498	12/23/2013	7:55:00 AM	31.7	
3499	12/23/2013	8:30:00 AM	31.7	
3500	12/23/2013	9:05:00 AM	31.7	
3501	12/23/2013	9:40:00 AM	31.7	
3502	12/23/2013	10:15:00 AM	31.7	
3503	12/23/2013	10:50:00 AM	31.7	
3504	12/23/2013	11:25:00 AM	31.7	
3505	12/23/2013	12:00:00 PM	31.7	
3506	12/23/2013	12:35:00 PM	31.8	
3507	12/23/2013	1:10:00 PM	31.7	
3508	12/23/2013	1:45:00 PM	31.6	
3509	12/23/2013	2:20:00 PM	31.6	
3510	12/23/2013	2:55:00 PM	31.6	
3511	12/23/2013	3:30:00 PM	31.6	
3512	12/23/2013	4:05:00 PM	31.6	
3513	12/23/2013	4:40:00 PM	31.8	
3514	12/23/2013	5:15:00 PM	31.8	
3515	12/23/2013	5:50:00 PM	31.8	
3516	12/23/2013	6:25:00 PM	31.8	
3517	12/23/2013	7:00:00 PM	31.7	
3518	12/23/2013	7:35:00 PM	31.7	
3519	12/23/2013	8:10:00 PM	31.7	
3520	12/23/2013	8:45:00 PM	31.7	
3521	12/23/2013	9:20:00 PM	31.7	
3522	12/23/2013	9:55:00 PM	31.8	
3523	12/23/2013	10:30:00 PM	31.7	
3524	12/23/2013	11:05:00 PM	31.7	
3525	12/23/2013	11:40:00 PM	31.8	
3526	12/24/2013	12:15:00 AM	31.8	
3527	12/24/2013	12:50:00 AM	31.7	
3528	12/24/2013	1:25:00 AM	31.8	
3529	12/24/2013	2:00:00 AM	31.8	
3530	12/24/2013	2:35:00 AM	31.8	
3531	12/24/2013	3:10:00 AM	31.7	
3532	12/24/2013	3:45:00 AM	31.7	
3533	12/24/2013	4:20:00 AM	31.7	
3534	12/24/2013	4:55:00 AM	31.7	
3535	12/24/2013	5:30:00 AM	31.8	
3536	12/24/2013	6:05:00 AM	31.8	
3537	12/24/2013	6:40:00 AM	31.8	
3538	12/24/2013	7:15:00 AM	31.8	
3539	12/24/2013	7:50:00 AM	31.8	
3540	12/24/2013	8:25:00 AM	31.8	
3541	12/24/2013	9:00:00 AM	31.8	
3542	12/24/2013	9:35:00 AM	31.8	
3543	12/24/2013	10:10:00 AM	31.8	
3544	12/24/2013	10:45:00 AM	31.8	
3545	12/24/2013	11:20:00 AM	31.8	
3546	12/24/2013	11:55:00 AM	31.8	
3547	12/24/2013	12:30:00 PM	31.8	
3548	12/24/2013	1:05:00 PM	31.8	
3549	12/24/2013	1:40:00 PM	31.7	
3550	12/24/2013	2:15:00 PM	31.7	
3551	12/24/2013	2:50:00 PM	31.7	
3552	12/24/2013	3:25:00 PM	31.7	
3553	12/24/2013	4:00:00 PM	31.7	
3554	12/24/2013	4:35:00 PM	31.7	
3555	12/24/2013	5:10:00 PM	31.8	
3556	12/24/2013	5:45:00 PM	31.8	
3557	12/24/2013	6:20:00 PM	31.8	
3558	12/24/2013	6:55:00 PM	31.8	
3559	12/24/2013	7:30:00 PM	31.8	
3560	12/24/2013	8:05:00 PM	31.8	
3561	12/24/2013	8:40:00 PM	31.8	
3562	12/24/2013	9:15:00 PM	31.8	
3563	12/24/2013	9:50:00 PM	31.8	
3564	12/24/2013	10:25:00 PM	31.8	
3565	12/24/2013	11:00:00 PM	31.8	
3566	12/24/2013	11:35:00 PM	31.8	
3567	12/25/2013	12:10:00 AM	31.8	
3568	12/25/2013	12:45:00 AM	31.8	
3569	12/25/2013	1:20:00 AM	31.8	
3570	12/25/2013	1:55:00 AM	31.8	
3571	12/25/2013	2:30:00 AM	31.9	
3572	12/25/2013	3:05:00 AM	31.8	
3573	12/25/2013	3:40:00 AM	31.8	
3574	12/25/2013	4:15:00 AM	31.8	
3575	12/25/2013	4:50:00 AM	31.8	
3576	12/25/2013	5:25:00 AM	31.8	
3577	12/25/2013	6:00:00 AM	31.8	
3578	12/25/2013	6:35:00 AM	31.8	
3579	12/25/2013	7:10:00 AM	31.8	
3580	12/25/2013	7:45:00 AM	31.8	
3581	12/25/2013	8:20:00 AM	31.8	
3582	12/25/2013	8:55:00 AM	31.9	
3583	12/25/2013	9:30:00 AM	31.8	
3584	12/25/2013	10:05:00 AM	31.8	
3585	12/25/2013	10:40:00 AM	31.8	
3586	12/25/2013	11:15:00 AM	31.8	
3587	12/25/2013	11:50:00 AM	31.8	
3588	12/25/2013	12:25:00 PM	31.8	
3589	12/25/2013	1:00:00 PM	31.8	
3590	12/25/2013	1:35:00 PM	31.8	
3591	12/25/2013	2:10:00 PM	31.8	
3592	12/25/2013	2:45:00 PM	31.8	
3593	12/25/2013	3:20:00 PM	31.8	
3594	12/25/2013	3:55:00 PM	31.8	
3595	12/25/2013	4:30:00 PM	31.8	
3596	12/25/2013	5:05:00 PM	31.8	
3597	12/25/2013	5:40:00 PM	31.8	
3598	12/25/2013	6:15:00 PM	31.8	
3599	12/25/2013	6:50:00 PM	31.8	
3600	12/25/2013	7:25:00 PM	31.8	
3601	12/25/2013	8:00:00 PM	31.7	
3602	12/25/2013	8:35:00 PM	31.8	
3603	12/25/2013	9:10:00 PM	31.8	
3604	12/25/2013	9:45:00 PM	31.8	
3605	12/25/2013	10:20:00 PM	31.8	
3606	12/25/2013	10:55:00 PM	31.8	
3607	12/25/2013	11:30:00 PM	31.8	
3608	12/26/2013	12:05:00 AM	31.8	
3609	12/26/2013	12:40:00 AM	31.8	
3610	12/26/2013	1:15:00 AM	31.7	
3611	12/26/2013	1:50:00 AM	31.8	
3612	12/26/2013	2:25:00 AM	31.7	
3613	12/26/2013	3:00:00 AM	31.7	
3614	12/26/2013	3:35:00 AM	31.8	
3615	12/26/2013	4:10:00 AM	31.8	
3616	12/26/2013	4:45:00 AM	31.7	
3617	12/26/2013	5:20:00 AM	31.7	
3618	12/26/2013	5:55:00 AM	31.7	
3619	12/26/2013	6:30:00 AM	31.8	
3620	12/26/2013	7:05:00 AM	31.8	
3621	12/26/2013	7:40:00 AM	31.7	
3622	12/26/2013	8:15:00 AM	31.7	
3623	12/26/2013	8:50:00 AM	31.8	
3624	12/26/2013	9:25:00 AM	31.7	
3625	12/26/2013	10:00:00 AM	31.7	
3626	12/26/2013	10:35:00 AM	31.6	
3627	12/26/2013	11:10:00 AM	31.7	
3628	12/26/2013	11:45:00 AM	31.7	
3629	12/26/2013	12:20:00 PM	31.7	
3630	12/26/2013	12:55:00 PM	31.6	
3631	12/26/2013	1:30:00 PM	31.7	
3632	12/26/2013	2:05:00 PM	31.6	
3633	12/26/2013	2:40:00 PM	31.6	
3634	12/26/2013	3:15:00 PM	31.7	
3635	12/26/2013	3:50:00 PM	31.7	
3636	12/26/2013	4:25:00 PM	31.7	
3637	12/26/2013	5:00:00 PM	31.7	
3638	12/26/2013	5:35:00 PM	31.6	
3639	12/26/2013	6:10:00 PM	31.6	
3640	12/26/2013	6:45:00 PM	31.6	
3641	12/26/2013	7:20:00 PM	31.6	
3642	12/26/2013	7:55:00 PM	31.6	
3643	12/26/2013	8:30:00 PM	31.6	
3644	12/26/2013	9:05:00 PM	31.6	
3645	12/26/2013	9:40:00 PM	31.6	
3646	12/26/2013	10:15:00 PM	31.6	
3647	12/26/2013	10:50:00 PM	31.6	
3648	12/26/2013	11:25:00 PM	31.5	
3649	12/27/2013	12:00:00 AM	31.5	
3650	12/27/2013	12:35:00 AM	31.5	
3651	12/27/2013	1:10:00 AM	31.5	
3652	12/27/2013	1:45:00 AM	31.5	
3653	12/27/2013	2:20:00 AM	31.5	
3654	12/27/2013	2:55:00 AM	31.5	
3655	12/27/2013	3:30:00 AM	31.5	
3656	12/27/2013	4:05:00 AM	31.5	
3657	12/27/2013	4:40:00 AM	31.5	
3658	12/27/2013	5:15:00 AM	31.5	
3659	12/27/2013	5:50:00 AM	31.5	
3660	12/27/2013	6:25:00 AM	31.5	
3661	12/27/2013	7:00:00 AM	31.5	
3662	12/27/2013	7:35:00 AM	31.6	
3663	12/27/2013	8:10:00 AM	31.5	
3664	12/27/2013	8:45:00 AM	31.5	
3665	12/27/2013	9:20:00 AM	31.6	
3666	12/27/2013	9:55:00 AM	31.5	
3667	12/27/2013	10:30:00 AM	31.5	
3668	12/27/2013	11:05:00 AM	31.5	
3669	12/27/2013	11:40:00 AM	31.5	
3670	12/27/2013	12:15:00 PM	31.5	
3671	12/27/2013	12:50:00 PM	31.5	
3672	12/27/2013	1:25:00 PM	31.6	
3673	12/27/2013	2:00:00 PM	31.6	
3674	12/27/2013	2:35:00 PM	31.5	
3675	12/27/2013	3:10:00 PM	31.5	
