CDS	119382	121877
gene	122756	124762
CDS	122756	124762
gene	125128	126122
CDS	125128	125157
CDS	125274	126122
intron	125158	125273
gene	126831	127247
CDS	126831	127247
gene	127302	127613
CDS	127302	127613
gene	127898	132043
CDS	127898	132043
gene	132427	133752
CDS	132427	133752
gene	134146	135519
CDS	134146	135519
gene	136001	136369
CDS	136001	136369
gene	136691	137464
CDS	136691	137464
gene	138344	140263
CDS	138344	140263
gene	141250	141975
CDS	141250	141975
gene	142115	142871
CDS	142115	142752
CDS	142850	142871
intron	142753	142849
gene	143396	143575
CDS	143396	143575
gene	143992	145731
CDS	143992	145731
gene	144951	145034
CDS	144951	145034
gene	146190	146888
CDS	146190	146888
gene	147212	150289
CDS	147212	150289
gene	150450	151223
CDS	150450	151223
gene	151496	153613
CDS	151496	153613
gene	153851	158392
CDS	153851	158392
gene	158659	159696
CDS	158659	159696
gene	160187	161332
CDS	160187	161332
gene	161702	162718
CDS	161702	162718
gene	163044	164000
CDS	163044	164000
gene	164491	164775
CDS	164491	164775
gene	166137	167267
CDS	166137	167267
gene	167521	167841
CDS	167521	167841
gene	168426	169379
CDS	168426	168427
CDS	168812	169379
intron	168428	168811
ARS	170091	170339
gene	170626	171041
CDS	170626	170679
CDS	170808	171041
intron	170680	170807
gene	171484	171921
CDS	171484	171921
gene	172537	174591
CDS	172537	174591
region	174923	177529
gene	174923	177529
CDS	174923	177529
gene	177877	181278
CDS	177877	181278
gene	181663	182097
CDS	181663	182097
gene	182404	184128
CDS	182404	184128
gene	184356	185918
CDS	184356	185918
gene	186001	186477
CDS	186001	186355
CDS	186431	186477
intron	186356	186430
gene	186847	191586
CDS	186847	191586
gene	192454	193515
CDS	192454	193515
gene	194125	195705
CDS	194125	195705
long_terminal_repeat	197019	197323
tRNA	197497	197570
noncoding_exon	197497	197570
tRNA	197632	197702
noncoding_exon	197632	197702
long_terminal_repeat	197717	198057
ARS	198235	198475
gene	199067	201751
CDS	199067	201751
gene	202059	203264
CDS	202059	203264
gene	203409	203810
CDS	203409	203810
gene	203541	205820
CDS	203541	205820
gene	206110	206952
CDS	206110	206952
gene	207197	209227
CDS	207197	209227
gene	209412	209651
CDS	209412	209651
gene	209656	212178
CDS	209656	212178
gene	212635	216369
CDS	212635	216369
gene	216590	217132
CDS	216590	217132
gene	216714	216863
CDS	216714	216863
gene	217473	220403
CDS	217473	220403
long_terminal_repeat	220898	221039
long_terminal_repeat	221040	221373
LTR_retrotransposon	221040	226955
transposable_element_gene	221333	222655
CDS	221333	222655
transposable_element_gene	221333	226601
CDS	221333	222637
CDS	222639	226601
region	222638	222638
long_terminal_repeat	226624	226955
tRNA	227078	227159
noncoding_exon	227078	227159
gene	227639	235120
CDS	227639	235120
gene	235397	235795
CDS	235397	235795
gene	236495	236890
CDS	236495	236890
gene	237155	237469
CDS	237155	237469
ARS	237686	237920
centromere	238209	238325
region	238209	238218
region	238219	238300
region	238301	238325
gene	238943	241285
CDS	238943	241285
gene	241710	242570
CDS	241710	242570
gene	242811	244232
CDS	242811	244232
gene	244368	245669
CDS	244368	245669
gene	245908	246549
CDS	245908	246549
gene	247012	248505
CDS	247012	248505
gene	248807	251017
CDS	248807	251017
gene	252564	254210
CDS	252564	254210
ARS	254207	255368
gene	255371	255682
CDS	255371	255682
gene	256329	256739
CDS	256329	256739
gene	257110	257973
CDS	257110	257973
long_terminal_repeat	258668	258974
gene	259145	259564
CDS	259145	259564
long_terminal_repeat	259576	259907
LTR_retrotransposon	259576	265492
transposable_element_gene	259867	261189
CDS	259867	261189
transposable_element_gene	259867	265138
CDS	259867	261171
CDS	261173	265138
region	261172	261172
long_terminal_repeat	265161	265492
gene	265490	265879
CDS	265490	265879
long_terminal_repeat	266178	266256
tRNA	266378	266450
noncoding_exon	266378	266450
gene	266725	267336
CDS	266725	267336
gene	267710	269503
CDS	267710	269503
gene	270247	270633
CDS	270247	270633
gene	270947	273703
CDS	270947	273703
gene	274427	275527
CDS	274427	275527
gene	276253	278352
CDS	276253	278352
gene	279021	280607
CDS	279021	280607
gene	281443	283344
CDS	281443	283344
gene	283738	284271
CDS	283738	284271
gene	284428	287925
CDS	284428	287925
gene	289445	290350
CDS	289445	290350
gene	290681	291865
CDS	290681	291865
gene	292877	294019
CDS	292877	294019
gene	294024	294356
CDS	294024	294356
gene	294425	296002
CDS	294425	296002
gene	296369	297742
CDS	296369	297742
gene	298292	299950
CDS	298292	299950
gene	300166	301254
CDS	300166	301254
gene	301519	301821
CDS	301519	301821
gene	301944	304703
CDS	301944	304703
gene	304930	305976
CDS	304930	305976
gene	306269	306955
CDS	306269	306955
snoRNA	307185	307345
noncoding_exon	307185	307345
ncRNA	307587	308887
noncoding_exon	307587	308887
gene	309081	310313
CDS	309081	310313
gene	310564	311451
CDS	310564	311451
gene	311897	314788
CDS	311897	314788
gene	315575	316510
CDS	315575	316510
gene	316968	317864
CDS	316968	317864
gene	318266	320275
CDS	318266	320275
gene	320416	321609
CDS	320416	321609
gene	321876	323945
CDS	321876	323945
gene	324337	326058
CDS	324337	326058
ARS	326139	326374
tRNA	326791	326864
noncoding_exon	326791	326864
long_terminal_repeat	327068	327393
long_terminal_repeat	327389	327703
gene	328369	330090
CDS	328369	330090
gene	330505	331509
CDS	330505	331509
gene	331831	332358
CDS	331831	332358
gene	332829	333810
CDS	332829	332873
CDS	333385	333810
intron	332874	333384
gene	334384	336816
CDS	334384	336816
gene	337181	338197
CDS	337181	338197
gene	337986	338336
CDS	337986	338336
gene	338718	339350
CDS	338718	339350
gene	339673	340749
CDS	339673	340749
gene	343099	344133
CDS	343099	344133
gene	344600	347299
CDS	344600	347299
tRNA	347601	347684
noncoding_exon	347601	347684
gene	347877	349382
CDS	347877	349382
long_terminal_repeat	350457	350749
tRNA	350825	350896
noncoding_exon	350825	350896
gene	351253	351453
CDS	351253	351453
gene	351291	351449
CDS	351291	351449
gene	352191	353291
CDS	352191	353291
gene	353670	356015
CDS	353670	356015
gene	356322	356564
CDS	356322	356564
gene	356859	360185
CDS	356859	360185
gene	360650	362512
CDS	360650	362512
gene	364785	365717
CDS	364785	365717
gene	365974	366598
CDS	365974	366500
CDS	366583	366598
intron	366501	366582
gene	366968	368182
CDS	366968	368182
gene	367761	368189
CDS	367761	368189
gene	368582	369676
CDS	368582	369676
gene	370035	370697
CDS	370035	370697
gene	372100	372732
CDS	372100	372732
gene	373858	375687
CDS	373858	375687
gene	376571	378430
CDS	376571	378430
ARS	379218	379909
gene	379218	379931
CDS	379218	379931
gene	380408	381043
CDS	380408	381043
gene	382027	382671
CDS	382027	382671
gene	382855	383016
CDS	382855	383016
gene	383107	385983
CDS	383107	385983
gene	386281	389211
CDS	386281	389211
ARS	389207	390365
gene	390369	391388
CDS	390369	391388
gene	391345	391611
CDS	391345	391611
gene	391799	392287
CDS	391799	392287
gene	393118	394854
CDS	393118	393175
CDS	393506	394854
intron	393176	393505
gene	395377	398271
CDS	395377	398271
gene	398608	400884
CDS	398608	400884
gene	401247	405245
CDS	401247	405245
tRNA	405872	405943
noncoding_exon	405872	405943
tRNA	405954	406025
noncoding_exon	405954	406025
gene	406622	407163
CDS	406622	407021
CDS	407117	407163
intron	407022	407116
ARS	407870	408102
gene	409163	410623
CDS	409163	410623
gene	411048	413975
CDS	411048	413975
gene	414180	415255
CDS	414180	414747
CDS	415254	415255
intron	414748	415253
gene	415977	416900
CDS	415977	416900
ARS	417778	418073
gene	418901	419158
CDS	418901	419158
gene	420195	423035
CDS	420195	423035
gene	423759	424823
CDS	423759	424823
gene	424984	425760
CDS	424984	425760
gene	425177	425776
CDS	425177	425776
gene	426184	426867
CDS	426184	426483
five_prime_UTR_intron	426511	426867
gene	426327	427052
CDS	426327	426510
CDS	426868	427052
intron	426511	426867
gene	427149	427478
CDS	427149	427478
gene	427692	429095
CDS	427692	429095
gene	429542	430945
CDS	429542	430945
gene	432030	434291
CDS	432030	434291
gene	434400	435692
CDS	434400	435692
gene	436015	436707
CDS	436015	436707
gene	436945	441309
CDS	436945	441309
gene	441509	443584
CDS	441509	443584
gene	442918	443301
CDS	442918	443301
gene	443815	444687
CDS	443815	444687
gene	445056	447317
CDS	445056	447317
gene	447703	449310
CDS	447703	449310
gene	449314	449457
CDS	449314	449457
gene	449661	450650
CDS	449661	450650
gene	450875	451963
CDS	450875	451963
gene	452652	453218
CDS	452652	453218
gene	453787	454524
CDS	453787	454524
gene	454816	457659
CDS	454816	457659
gene	457913	458356
CDS	457913	458356
gene	458602	458826
CDS	458602	458826
gene	458866	460215
CDS	458866	460215
gene	461172	461867
CDS	461172	461867
gene	462133	462573
CDS	462133	462203
CDS	462284	462423
CDS	462494	462573
intron	462204	462283
intron	462424	462493
gene	462864	465764
CDS	462864	465764
gene	465560	466042
CDS	465560	466042
region	467242	469614
gene	467242	469614
CDS	467242	469614
gene	469742	473920
CDS	469742	473920
gene	474193	474720
CDS	474193	474720
gene	474386	476431
CDS	474386	476431
gene	477665	479041
CDS	477665	479041
gene	479332	480317
CDS	479332	479339
CDS	479429	480317
intron	479340	479428
gene	480429	480917
CDS	480429	480917
gene	481358	483361
CDS	481358	483361
gene	482320	482478
CDS	482320	482478
gene	483964	484497
CDS	483964	484497
gene	484736	486685
CDS	484736	486685
gene	486501	486860
CDS	486501	486860
ARS	486701	486948
gene	487193	488374
CDS	487193	488374
gene	488899	490386
CDS	488899	490386
gene	490844	491050
CDS	490844	491050
gene	490921	491064
CDS	490921	491064
gene	491263	492816
CDS	491263	492816
gene	493075	494109
CDS	493075	494109
gene	494347	495333
CDS	494347	495333
gene	495586	496863
CDS	495586	496863
gene	497157	499271
CDS	497157	499271
gene	497644	497733
CDS	497644	497733
gene	499646	501436
CDS	499646	501436
gene	501798	504281
CDS	501798	504281
gene	504237	504638
CDS	504237	504638
gene	504848	505300
CDS	504848	505300
gene	505662	512768
CDS	505662	512768
gene	513038	513577
CDS	513038	513577
gene	513756	515330
CDS	513756	515330
gene	515658	517184
CDS	515658	517184
gene	517344	526622
CDS	517344	526622
gene	527019	528032
CDS	527019	528032
gene	527161	527256
CDS	527161	527256
gene	528311	530632
CDS	528311	530632
region	530863	532176
gene	530863	532176
CDS	530863	532176
gene	533229	533543
CDS	533229	533543
gene	533756	534811
CDS	533756	534811
gene	535254	536090
CDS	535254	536090
gene	536569	537459
CDS	536569	537459
gene	537870	539699
CDS	537870	539699
gene	539981	541015
CDS	539981	541015
gene	541203	544487
CDS	541203	544487
gene	545022	545972
CDS	545022	545972
gene	546370	547245
CDS	546370	547245
gene	547454	548188
CDS	547454	548188
gene	548356	549003
CDS	548356	549003
gene	549765	550922
CDS	549765	550922
gene	551098	553194
CDS	551098	553194
gene	553537	554304
CDS	553537	554304
gene	556543	558192
CDS	556543	558192
gene	558679	559722
CDS	558679	559722
gene	560072	560968
CDS	560072	560968
gene	561629	562759
CDS	561629	562759
gene	563198	564565
CDS	563198	564565
gene	565226	565423
CDS	565226	565423
gene	565718	567475
CDS	565718	567475
gene	567870	568421
CDS	567870	568421
gene	568847	569680
CDS	568847	569680
gene	569837	571195
CDS	569837	571195
gene	571463	571885
CDS	571463	571885
gene	572366	573607
CDS	572366	573607
gene	573910	575991
CDS	573910	575991
gene	576339	578081
CDS	576339	578081
gene	578359	578979
CDS	578359	578979
gene	579145	581367
CDS	579145	581367
gene	581721	582167
CDS	581721	582167
gene	582333	582647
CDS	582333	582647
gene	582403	583350
CDS	582403	583350
gene	583715	584653
CDS	583715	584653
gene	584802	586157
CDS	584802	586157
gene	586066	586440
CDS	586066	586440
gene	586542	589109
CDS	586542	589109
gene	589736	591454
CDS	589736	591454
gene	591707	592769
CDS	591707	592411
CDS	592764	592769
intron	592412	592763
gene	593501	594859
CDS	593501	594859
gene	595356	595550
CDS	595356	595550
gene	596110	597060
CDS	596110	597060
gene	597358	598929
CDS	597358	598929
gene	599118	599954
CDS	599118	599954
gene	600548	602355
CDS	600548	602098
CDS	602212	602355
intron	602099	602211
gene	602629	603471
CDS	602629	603471
gene	603680	604102
CDS	603680	604102
gene	604503	605503
CDS	604503	604509
CDS	604923	605503
intron	604510	604922
gene	605961	606272
CDS	605961	606272
gene	606265	607135
CDS	606265	606275
CDS	606664	607135
intron	606276	606663
gene	607144	607218
CDS	607144	607218
gene	607647	608780
CDS	607647	608780
gene	609077	609748
CDS	609077	609748
gene	610033	610404
CDS	610033	610404
gene	610609	611877
CDS	610609	611877
gene	612231	613895
CDS	612231	613895
gene	614019	614168
CDS	614019	614168
gene	614521	614625
CDS	614521	614625
gene	615198	615851
CDS	615198	615851
gene	616122	618518
CDS	616122	618518
gene	618904	620298
CDS	618904	620298
gene	620867	622522
CDS	620867	622522
ARS	622666	622934
gene	622978	623142
CDS	622978	623142
gene	623572	624207
CDS	623572	624207
gene	624489	624692
CDS	624489	624692
gene	625767	628304
CDS	625767	628304
gene	629163	631937
CDS	629163	631937
ARS	631934	632246
gene	632249	633376
CDS	632249	633376
gene	633617	634831
CDS	633617	634831
gene	634596	634919
CDS	634596	634919
gene	635141	636538
CDS	635141	636538
gene	636698	642205
CDS	636698	642205
gene	642578	642895
CDS	642578	642895
tRNA	643002	643073
noncoding_exon	643002	643073
long_terminal_repeat	643483	643853
long_terminal_repeat	643854	643997
long_terminal_repeat	644357	644598
tRNA	645162	645233
noncoding_exon	645162	645233
gene	645545	645973
CDS	645545	645973
gene	646153	647127
CDS	646153	647127
gene	647881	649899
CDS	647881	649899
region	650363	651187
gene	650363	651187
CDS	650363	651187
gene	651410	652993
CDS	651410	652993
gene	653351	655312
CDS	653351	653363
CDS	653448	655312
intron	653364	653447
gene	655571	657595
CDS	655571	657595
gene	657827	658387
CDS	657827	658387
gene	658702	662244
CDS	658702	662244
gene	662494	663298
CDS	662494	662576
CDS	662998	663298
intron	662577	662997
gene	662990	664672
CDS	662990	664672
gene	665148	666248
CDS	665148	666248
gene	666533	666637
CDS	666533	666637
gene	666715	668346
CDS	666715	668346
gene	668658	670292
CDS	668658	670292
gene	668716	668835
CDS	668716	668835
gene	670120	670635
CDS	670120	670635
gene	670622	673324
CDS	670622	673324
gene	673150	673560
CDS	673150	673560
gene	673567	675129
CDS	673567	675129
gene	675308	676222
CDS	675308	676222
gene	676352	679216
CDS	676352	679216
gene	679544	680045
CDS	679544	679937
CDS	680035	680045
intron	679938	680034
gene	680357	680557
CDS	680357	680557
snRNA	680683	681857
noncoding_exon	680683	681857
gene	682174	683085
CDS	682174	683085
gene	683368	683727
CDS	683368	683727
gene	683423	684664
CDS	683423	684664
gene	684972	685256
CDS	684972	685256
gene	685433	686587
CDS	685433	686587
gene	686896	690258
CDS	686896	690258
gene	690378	691688
CDS	690378	691688
gene	691964	694513
CDS	691964	694513
gene	695102	697297
CDS	695102	697297
gene	698349	699938
CDS	698349	699938
gene	700485	701837
CDS	700485	701837
gene	702584	704050
CDS	702584	704050
ARS	704291	704561
gene	704665	705381
CDS	704665	705381
gene	705442	706788
CDS	705442	706788
gene	707523	708011
CDS	707523	708011
gene	708145	711534
CDS	708145	711534
gene	711586	712749
CDS	711586	712749
gene	712999	714450
CDS	712999	714450
gene	714802	716460
CDS	714802	716460
gene	716877	717989
CDS	716877	717989
gene	719028	720599
CDS	719028	720599
gene	721385	722308
CDS	721385	722308
gene	722606	723049
CDS	722606	723049
gene	723265	723630
CDS	723265	723630
gene	723731	724258
CDS	723731	724258
gene	724451	726535
CDS	724451	726535
gene	726613	727069
CDS	726613	726912
CDS	727007	727069
intron	726913	727006
gene	727381	728097
CDS	727381	728097
gene	728880	729719
CDS	728880	729719
gene	729729	730157
CDS	729729	730157
gene	730382	732448
CDS	730382	732448
gene	732634	734634
CDS	732634	734634
gene	734827	735525
CDS	734827	735525
gene	735715	736035
CDS	735715	736035
gene	736259	737731
CDS	736259	737731
gene	737765	738364
CDS	737765	738364
gene	738577	739539
CDS	738577	739539
gene	739836	741017
CDS	739836	741017
gene	739931	740383
CDS	739931	740383
gene	741294	741611
CDS	741294	741611
ARS	741553	741842
gene	742155	742571
CDS	742155	742571
gene	742756	744393
CDS	742756	744393
gene	744847	746106
CDS	744847	746106
gene	746356	747798
CDS	746356	747798
gene	748056	749366
CDS	748056	749366
gene	749589	751172
CDS	749589	751172
gene	751351	757101
CDS	751351	757101
ARS	757433	757663
gene	757616	760039
CDS	757616	760039
gene	760211	760612
CDS	760211	760612
gene	760290	760895
CDS	760290	760895
gene	761253	762590
CDS	761253	762590
gene	762780	764693
CDS	762780	764693
gene	764966	767602
CDS	764966	767602
gene	768236	768676
CDS	768236	768676
gene	768939	770411
CDS	768939	770411
gene	771235	773628
CDS	771235	773628
gene	773918	774352
CDS	773918	774352
gene	774696	776309
CDS	774696	776309
gene	776567	777850
CDS	776567	777850
gene	778008	779459
CDS	778008	779459
gene	779663	782380
CDS	779663	782380
gene	782587	783552
CDS	782587	783552
gene	783669	784568
CDS	783669	784568
gene	784698	785069
CDS	784698	785069
gene	787001	788425
CDS	787001	788425
gene	789230	791809
CDS	789230	791809
ARS	792159	792382
gene	792843	796493
CDS	792843	796493
gene	796792	798516
CDS	796792	798516
gene	800117	800236
CDS	800117	800236
gene	800517	801923
CDS	800517	801923
gene	802625	804469
CDS	802625	804469
gene	805029	805250
CDS	805029	805250
gene	805345	807099
CDS	805345	807099
gene	808594	809091
CDS	808594	809091
gene	809051	809413
CDS	809051	809413
gene	810334	811473
CDS	810334	811473
repeat_region	812373	812842
nucleotide_match	812411	812421
binding_site	812630	812642
telomere	812373	813178
repeat_region	812843	813131
repeat_region	813132	813178
chromosome	1	316617
repeat_region	1	360
telomere	1	1098
repeat_region	361	639
repeat_region	640	1098
nucleotide_match	1050	1060
binding_site	829	841
ARS	838	1551
nucleotide_match	1050	1060
long_terminal_repeat	1179	1429
LTR_retrotransposon	1179	4322
gene	1392	2135
CDS	1392	2135
pseudogene	2126	2566
CDS	2126	2566
pseudogene	2824	3750
CDS	2824	3750
long_terminal_repeat	4073	4322
