rovCtdDtg,vehicle,depth,temper,salin,oxyg,lat,lon
2003-03-31 11:58:45,tibr,566.34,6.882,34.343,-0.11,24.23323225,-109.66652787
2003-03-31 11:59:15,tibr,569.71,6.839,34.346,-0.11,24.23320137,-109.66654762
2003-03-31 11:59:45,tibr,574.36,6.778,34.342,-0.11,24.23323971,-109.66654128
2003-03-31 12:00:15,tibr,578.82,6.741,34.338,-0.11,24.233171,-109.66657057
2003-03-31 12:00:45,tibr,582.28,6.727,34.34,-0.11,24.23319585,-109.66656914
2003-03-31 12:01:15,tibr,586.64,6.693,34.339,-0.11,24.23317557,-109.66660114
2003-03-31 12:01:45,tibr,590.7,6.683,34.336,-0.11,24.23319885,-109.66664071
2003-03-31 12:02:15,tibr,593.67,6.644,34.337,-0.11,24.23319571,-109.66667142
2003-03-31 12:02:45,tibr,594.66,6.643,34.335,-0.11,24.23319728,-109.66669142
2003-03-31 12:03:15,tibr,595.64,6.64,34.335,-0.11,24.233182,-109.66667325
2003-03-31 12:03:45,tibr,599.7,6.583,34.337,-0.11,24.233213,-109.66666025
2003-03-31 12:04:15,tibr,603.07,6.56,34.335,-0.11,24.233166,-109.66663075
2003-03-31 12:04:45,tibr,603.46,6.56,34.338,-0.11,24.23314687,-109.6666165
2003-03-31 12:05:15,tibr,604.26,6.56,34.334,-0.11,24.2331055,-109.666591
2003-03-31 12:05:45,tibr,604.16,6.57,34.333,-0.11,24.23320157,-109.66656128
2003-03-31 12:06:15,tibr,603.56,6.572,34.333,-0.11,24.23319471,-109.66655142
2003-03-31 12:06:45,tibr,604.26,6.556,34.341,-0.11,24.2332,-109.666536
2003-03-31 12:07:15,tibr,607.42,6.554,34.334,-0.11,24.23319133,-109.66651516
2003-03-31 12:07:45,tibr,611.58,6.514,34.332,-0.11,24.23315457,-109.66647971
2003-03-31 12:08:15,tibr,614.85,6.455,34.333,-0.11,24.23311385,-109.66645014
2003-03-31 12:08:45,tibr,619.3,6.434,34.335,-0.11,24.233089,-109.666455
2003-03-31 12:09:15,tibr,624.64,6.374,34.333,-0.11,24.233137,-109.666477
2003-03-31 12:09:45,tibr,629.1,6.346,34.332,-0.11,24.23317625,-109.66649075
2003-03-31 12:10:15,tibr,633.06,6.317,34.333,-0.11,24.233254,-109.666486
2003-03-31 12:10:45,tibr,633.25,6.318,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:11:15,tibr,635.04,6.32,34.328,-0.11,24.233254,-109.666486
2003-03-31 12:11:45,tibr,634.54,6.319,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:12:15,tibr,634.05,6.32,34.329,-0.11,24.233254,-109.666486
2003-03-31 12:12:45,tibr,633.85,6.323,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:13:15,tibr,633.25,6.323,34.333,-0.11,24.233254,-109.666486
2003-03-31 12:13:45,tibr,633.35,6.316,34.33,-0.11,24.233254,-109.666486
2003-03-31 12:14:15,tibr,632.96,6.319,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:14:45,tibr,632.17,6.324,34.33,-0.11,24.233254,-109.666486
2003-03-31 12:15:15,tibr,633.55,6.316,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:15:45,tibr,632.66,6.318,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:16:15,tibr,632.27,6.325,34.33,-0.11,24.233254,-109.666486
2003-03-31 12:16:45,tibr,632.27,6.324,34.336,-0.11,24.233254,-109.666486
2003-03-31 12:17:15,tibr,632.17,6.341,34.316,-0.11,24.233254,-109.666486
2003-03-31 12:17:45,tibr,632.17,6.338,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:18:15,tibr,632.36,6.346,34.319,-0.11,24.233254,-109.666486
2003-03-31 12:18:45,tibr,632.36,6.39,34.298,-0.11,24.233254,-109.666486
2003-03-31 12:19:15,tibr,634.15,6.315,34.333,-0.11,24.233254,-109.666486
2003-03-31 12:19:45,tibr,633.75,6.315,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:20:15,tibr,632.76,6.325,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:20:45,tibr,631.18,6.338,34.328,-0.11,24.233254,-109.666486
2003-03-31 12:21:15,tibr,630.78,6.341,34.332,-0.11,24.233254,-109.666486
2003-03-31 12:21:45,tibr,631.67,6.34,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:22:15,tibr,634.05,6.313,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:22:45,tibr,636.22,6.311,34.331,-0.11,24.233254,-109.666486
2003-03-31 12:23:15,tibr,636.72,6.312,34.328,-0.11,24.233254,-109.666486
2003-03-31 12:23:45,tibr,636.42,6.314,34.329,-0.11,24.233254,-109.666486
2003-03-31 12:24:15,tibr,637.71,6.324,34.329,-0.11,24.233254,-109.666486
2003-03-31 12:24:45,tibr,640.97,6.29,34.333,-0.11,24.23302575,-109.66627062
2003-03-31 12:25:15,tibr,641.37,6.29,34.329,-0.11,24.232785,-109.66607028
2003-03-31 12:25:45,tibr,643.35,6.275,34.329,-0.11,24.23279057,-109.66606757
2003-03-31 12:26:15,tibr,648,6.19,34.331,-0.11,24.23283514,-109.66604828
2003-03-31 12:26:45,tibr,652.85,6.15,34.327,-0.11,24.23286271,-109.66605828
2003-03-31 12:27:15,tibr,653.74,6.148,34.331,-0.11,24.23285971,-109.66606342
2003-03-31 12:27:45,tibr,653.74,6.148,34.326,-0.11,24.23283642,-109.66607714
2003-03-31 12:28:15,tibr,656.71,6.145,34.325,-0.11,24.23281614,-109.66604985
2003-03-31 12:28:45,tibr,660.37,6.132,34.331,-0.11,24.2328345,-109.6660525
2003-03-31 12:29:15,tibr,661.46,6.132,34.334,-0.11,24.23278425,-109.66606225
2003-03-31 12:29:45,tibr,663.04,6.13,34.329,-0.11,24.23296087,-109.66605462
2003-03-31 12:30:15,tibr,662.15,6.13,34.328,-0.11,24.23296975,-109.6660915
2003-03-31 12:30:45,tibr,663.73,6.127,34.328,-0.11,24.2327975,-109.66611325
2003-03-31 12:31:15,tibr,667.79,6.12,34.327,-0.11,24.23285214,-109.66614585
2003-03-31 12:31:45,tibr,672.44,6.11,34.327,-0.11,24.23289742,-109.66615571
2003-03-31 12:32:15,tibr,678.67,6.068,34.332,-0.11,24.23288328,-109.66614028
2003-03-31 12:32:45,tibr,683.72,6.01,34.325,-0.11,24.23284185,-109.66615242
2003-03-31 12:33:15,tibr,686.19,5.97,34.328,-0.11,24.23290028,-109.66620114
2003-03-31 12:33:45,tibr,690.25,5.917,34.329,-0.11,24.23301357,-109.666256
2003-03-31 12:34:15,tibr,696.29,5.881,34.324,-0.1,24.233119,-109.666283
2003-03-31 12:34:45,tibr,701.03,5.848,34.33,-0.1,24.23305362,-109.66633437
2003-03-31 12:35:15,tibr,705.78,5.844,34.324,-0.1,24.23303325,-109.66639612
2003-03-31 12:35:45,tibr,712.31,5.759,34.325,-0.1,24.2331415,-109.666429
2003-03-31 12:36:15,tibr,714.88,5.755,34.333,-0.1,24.23318662,-109.66646375
2003-03-31 12:36:45,tibr,714.59,5.757,34.328,-0.1,24.23312962,-109.66642737
2003-03-31 12:37:15,tibr,714.59,5.782,34.321,-0.1,24.23309175,-109.6664
2003-03-31 12:37:45,tibr,713.6,5.755,34.327,-0.1,24.233115,-109.66638871
2003-03-31 12:38:15,tibr,714.59,5.751,34.327,-0.1,24.23312714,-109.66638671
2003-03-31 12:38:45,tibr,722.4,5.73,34.331,-0.1,24.23314542,-109.66635557
2003-03-31 12:39:15,tibr,724.88,5.736,34.324,-0.1,24.23311514,-109.66635585
2003-03-31 12:39:45,tibr,724.97,5.723,34.336,-0.1,24.23318957,-109.66633814
2003-03-31 12:40:15,tibr,724.58,5.733,34.332,-0.1,24.23316242,-109.66630928
2003-03-31 12:40:45,tibr,724.58,5.736,34.322,-0.1,24.23314385,-109.66628714
2003-03-31 12:41:15,tibr,724.38,5.731,34.321,-0.1,24.23316971,-109.66626014
2003-03-31 12:41:45,tibr,724.78,5.73,34.328,-0.1,24.23316525,-109.666245
2003-03-31 12:42:15,tibr,726.26,5.717,34.325,-0.1,24.23318087,-109.6662035
2003-03-31 12:42:45,tibr,728.83,5.712,34.328,-0.1,24.23305937,-109.66621025
2003-03-31 12:43:15,tibr,733.58,5.703,34.327,-0.1,24.23307175,-109.6662145
2003-03-31 12:43:45,tibr,737.64,5.682,34.332,-0.1,24.2330265,-109.66622475
2003-03-31 12:44:15,tibr,743.18,5.63,34.328,-0.1,24.233058,-109.66623912
2003-03-31 12:44:45,tibr,748.71,5.559,34.327,-0.1,24.23307971,-109.66625557
2003-03-31 12:45:15,tibr,756.63,5.463,34.33,-0.09,24.233054,-109.666283
2003-03-31 12:45:45,tibr,765.53,5.444,34.327,-0.09,24.23307814,-109.666432
2003-03-31 12:46:15,tibr,772.45,5.411,34.33,-0.08,24.23303114,-109.66649942
2003-03-31 12:46:45,tibr,779.77,5.392,34.329,-0.08,24.23324314,-109.66654957
2003-03-31 12:47:15,tibr,786.59,5.347,34.332,-0.08,24.23344114,-109.66660614
2003-03-31 12:47:45,tibr,794.6,5.315,34.326,-0.07,24.23323757,-109.666658
2003-03-31 12:48:15,tibr,800.04,5.249,34.327,-0.07,24.23339237,-109.66671362
2003-03-31 12:48:45,tibr,803.31,5.229,34.327,-0.06,24.233311,-109.66673
2003-03-31 12:49:15,tibr,807.95,5.155,34.335,-0.06,24.23328537,-109.66671862
2003-03-31 12:49:45,tibr,806.67,5.17,34.33,-0.06,24.23340525,-109.66674637
2003-03-31 12:50:15,tibr,806.37,5.173,34.335,-0.06,24.23339325,-109.66674037
2003-03-31 12:50:45,tibr,810.33,5.132,34.333,-0.05,24.233411,-109.666685
2003-03-31 12:51:15,tibr,810.82,5.121,34.327,-0.05,24.23346671,-109.66668
2003-03-31 12:51:45,tibr,819.13,5.06,34.334,-0.05,24.23367,-109.66664
2003-03-31 12:52:15,tibr,827.04,5.035,34.333,-0.05,24.23339385,-109.66668571
2003-03-31 12:52:45,tibr,834.35,4.999,34.333,-0.04,24.23354028,-109.66674385
2003-03-31 12:53:15,tibr,840.78,4.927,34.339,-0.03,24.23343971,-109.66681085
2003-03-31 12:53:45,tibr,849.58,4.915,34.334,-0.03,24.23346942,-109.66683642
2003-03-31 12:54:15,tibr,851.55,4.918,34.333,-0.03,24.23334114,-109.66687342
2003-03-31 12:54:45,tibr,851.26,4.915,34.339,-0.03,24.23335137,-109.66686725
2003-03-31 12:55:15,tibr,851.06,4.916,34.337,-0.03,24.23339725,-109.6668395
2003-03-31 12:55:45,tibr,851.55,4.921,34.342,-0.03,24.23346975,-109.66678875
2003-03-31 12:56:15,tibr,854.92,4.914,34.335,-0.03,24.233318,-109.6667975
2003-03-31 12:56:45,tibr,854.92,4.912,34.336,-0.03,24.2333895,-109.6668475
2003-03-31 12:57:15,tibr,853.63,4.911,34.333,-0.03,24.23313,-109.666872
2003-03-31 12:57:45,tibr,857.88,4.91,34.338,-0.03,24.233401,-109.666882
2003-03-31 12:58:15,tibr,859.86,4.909,34.334,-0.03,24.23334857,-109.66691685
2003-03-31 12:58:45,tibr,859.27,4.91,34.335,-0.03,24.23334485,-109.66691542
2003-03-31 12:59:15,tibr,859.17,4.912,34.335,-0.03,24.23323185,-109.666959
2003-03-31 12:59:45,tibr,858.97,4.912,34.335,-0.03,24.233383,-109.66691985
2003-03-31 13:00:15,tibr,858.47,4.911,34.333,-0.03,24.23333957,-109.66689385
2003-03-31 13:00:45,tibr,858.08,4.915,34.336,-0.03,24.233293,-109.666908
2003-03-31 13:01:15,tibr,857.58,4.92,34.329,-0.03,24.23326937,-109.66689625
2003-03-31 13:01:45,tibr,857.39,4.922,34.334,-0.03,24.233225,-109.66691075
2003-03-31 13:02:15,tibr,857.39,4.915,34.333,-0.03,24.233291,-109.666907
2003-03-31 13:02:45,tibr,857.29,4.919,34.341,-0.03,24.23318375,-109.66686612
2003-03-31 13:03:15,tibr,856.99,4.913,34.337,-0.03,24.23314075,-109.6668805
2003-03-31 13:03:45,tibr,856.3,4.913,34.334,-0.03,24.23325914,-109.66685971
2003-03-31 13:04:15,tibr,855.61,4.92,34.331,-0.03,24.23324628,-109.66684014
2003-03-31 13:04:45,tibr,855.21,4.918,34.334,-0.03,24.233164,-109.666841
2003-03-31 13:05:15,tibr,858.28,4.911,34.336,-0.03,24.232868,-109.666918
2003-03-31 13:05:45,tibr,860.65,4.893,34.338,-0.03,24.23329071,-109.666864
2003-03-31 13:06:15,tibr,866.78,4.847,34.335,-0.02,24.233077,-109.666906
2003-03-31 13:06:45,tibr,870.93,4.807,34.339,-0.01,24.233077,-109.666906
2003-03-31 13:07:15,tibr,872.61,4.805,34.342,-0.01,24.233077,-109.666906
2003-03-31 13:07:45,tibr,872.71,4.82,34.354,-0.01,24.23333725,-109.6668865
2003-03-31 13:08:15,tibr,872.41,4.819,34.345,-0.01,24.233418,-109.666874
2003-03-31 13:08:45,tibr,875.58,4.793,34.338,-0.01,24.23318675,-109.6668695
2003-03-31 13:09:15,tibr,876.47,4.794,34.343,-0.01,24.23327575,-109.6668415
2003-03-31 13:09:45,tibr,876.47,4.795,34.338,-0.01,24.233472,-109.666812
2003-03-31 13:10:15,tibr,876.56,4.798,34.34,-0.01,24.23325171,-109.66681957
2003-03-31 13:10:45,tibr,881.11,4.775,34.34,-0.01,24.23339285,-109.66680171
2003-03-31 13:11:15,tibr,885.07,4.765,34.339,,24.23343271,-109.66674257
2003-03-31 13:11:45,tibr,889.71,4.759,34.34,,24.23327342,-109.66667085
2003-03-31 13:12:15,tibr,893.96,4.747,34.34,,24.23352742,-109.66665057
2003-03-31 13:12:45,tibr,897.62,4.732,34.34,0.01,24.233736,-109.66661585
2003-03-31 13:13:15,tibr,901.77,4.726,34.342,0.01,24.23341412,-109.6665765
2003-03-31 13:13:45,tibr,905.62,4.716,34.34,0.01,24.2336965,-109.66654225
2003-03-31 13:14:15,tibr,910.07,4.704,34.341,0.01,24.23366175,-109.66648775
2003-03-31 13:14:45,tibr,914.02,4.697,34.34,0.01,24.23365637,-109.666454
2003-03-31 13:15:15,tibr,917.19,4.693,34.339,0.01,24.23370762,-109.6664925
2003-03-31 13:15:45,tibr,917.58,4.695,34.341,0.01,24.23353075,-109.666495
2003-03-31 13:16:15,tibr,922.03,4.688,34.342,0.02,24.23363175,-109.66650525
2003-03-31 13:16:45,tibr,926.97,4.681,34.34,0.02,24.23345314,-109.66650328
2003-03-31 13:17:15,tibr,930.92,4.65,34.347,0.02,24.23368685,-109.66653171
2003-03-31 13:17:45,tibr,933.79,4.629,34.345,0.02,24.233377,-109.666527
2003-03-31 13:18:15,tibr,936.26,4.608,34.345,0.03,24.23355771,-109.666559
2003-03-31 13:18:45,tibr,939.52,4.584,34.347,0.04,24.23356657,-109.66654885
2003-03-31 13:19:15,tibr,943.77,4.557,34.345,0.04,24.233573,-109.666538
2003-03-31 13:19:45,tibr,948.42,4.519,34.347,0.05,24.23344771,-109.66650028
2003-03-31 13:20:15,tibr,950.29,4.514,34.347,0.05,24.23344475,-109.66650537
2003-03-31 13:20:45,tibr,958.4,4.481,34.346,0.06,24.23361471,-109.66651085
2003-03-31 13:21:15,tibr,962.74,4.433,34.349,0.07,24.23359625,-109.6665275
2003-03-31 13:21:45,tibr,969.76,4.425,34.346,0.08,24.233418,-109.666517
2003-03-31 13:22:15,tibr,969.66,4.418,34.347,0.08,24.23346575,-109.66651425
2003-03-31 13:22:45,tibr,970.05,4.407,34.349,0.09,24.2335625,-109.66649675
2003-03-31 13:23:15,tibr,970.15,4.445,34.348,0.09,24.23366428,-109.66649385
2003-03-31 13:23:45,tibr,970.15,4.436,34.371,0.08,24.233708,-109.666499
2003-03-31 13:24:15,tibr,970.35,4.395,34.361,0.08,24.233708,-109.666499
2003-03-31 13:24:45,tibr,970.45,4.395,34.349,0.09,24.233708,-109.666499
2003-03-31 13:25:15,tibr,970.55,4.403,34.341,0.09,24.233708,-109.666499
2003-03-31 13:25:45,tibr,970.65,4.391,34.352,0.09,24.233708,-109.666499
2003-03-31 13:26:15,tibr,970.84,4.401,34.352,0.09,24.233708,-109.666499
2003-03-31 13:26:45,tibr,971.14,4.397,34.351,0.09,24.233708,-109.666499
2003-03-31 13:27:15,tibr,971.44,4.402,34.348,0.09,24.23356212,-109.66646662
2003-03-31 13:27:45,tibr,971.64,4.41,34.347,0.09,24.2335805,-109.66648587
2003-03-31 13:28:15,tibr,971.34,4.404,34.339,0.09,24.23369212,-109.666467
2003-03-31 13:28:45,tibr,972.52,4.393,34.349,0.09,24.23356,-109.66643912
2003-03-31 13:29:15,tibr,973.61,4.386,34.349,0.09,24.233678,-109.666419
2003-03-31 13:29:45,tibr,974.99,4.378,34.348,0.09,24.233432,-109.666435
2003-03-31 13:30:15,tibr,976.08,4.363,34.349,0.09,24.233326,-109.666483
2003-03-31 13:30:45,tibr,977.17,4.362,34.349,0.1,24.233519,-109.666522
2003-03-31 13:31:15,tibr,978.85,4.364,34.348,0.1,24.233458,-109.66654
2003-03-31 13:31:45,tibr,982.6,4.356,34.351,0.1,24.23358,-109.666576
2003-03-31 13:32:15,tibr,986.16,4.35,34.35,0.1,24.23358,-109.666576
2003-03-31 13:32:45,tibr,990.11,4.328,34.352,0.1,24.23358,-109.666576
2003-03-31 13:33:15,tibr,992.19,4.31,34.351,0.11,24.23359312,-109.6666975
2003-03-31 13:33:45,tibr,995.84,4.3,34.351,0.11,24.233518,-109.666764
2003-03-31 13:34:15,tibr,999.69,4.276,34.352,0.12,24.23336262,-109.66682312
2003-03-31 13:34:45,tibr,1001.47,4.274,34.35,0.12,24.23357325,-109.66692275
2003-03-31 13:35:15,tibr,1002.66,4.267,34.352,0.12,24.23350025,-109.6669275
2003-03-31 13:35:45,tibr,1004.53,4.257,34.354,0.13,24.23356037,-109.6669855
2003-03-31 13:36:15,tibr,1004.53,4.257,34.354,0.13,24.233598,-109.66702085
2003-03-31 13:36:45,tibr,1007,4.255,34.353,0.13,24.23344542,-109.66704071
2003-03-31 13:37:15,tibr,1010.86,4.24,34.354,0.13,24.23355457,-109.66699742
2003-03-31 13:37:45,tibr,1013.92,4.217,34.357,0.14,24.23347885,-109.66701014
2003-03-31 13:38:15,tibr,1017.38,4.207,34.356,0.14,24.23345857,-109.66698485
2003-03-31 13:38:45,tibr,1019.65,4.207,34.355,0.14,24.233153,-109.66698585
2003-03-31 13:39:15,tibr,1022.02,4.202,34.357,0.14,24.23337542,-109.66694371
2003-03-31 13:39:45,tibr,1025.18,4.195,34.358,0.14,24.2333155,-109.66697425
2003-03-31 13:40:15,tibr,1026.56,4.196,34.357,0.15,24.23329275,-109.6669695
2003-03-31 13:40:45,tibr,1028.83,4.187,34.358,0.15,24.23332,-109.66700575
2003-03-31 13:41:15,tibr,1031.9,4.182,34.357,0.15,24.233408,-109.66697887
2003-03-31 13:41:45,tibr,1035.16,4.179,34.358,0.15,24.233139,-109.666951
2003-03-31 13:42:15,tibr,1038.81,4.168,34.358,0.15,24.23317,-109.666926
2003-03-31 13:42:45,tibr,1042.56,4.144,34.36,0.16,24.23317,-109.666926
2003-03-31 13:43:15,tibr,1045.63,4.133,34.36,0.17,24.23317,-109.666926
2003-03-31 13:43:45,tibr,1048.89,4.126,34.361,0.17,24.23316757,-109.66694328
2003-03-31 13:44:15,tibr,1052.34,4.117,34.358,0.17,24.233082,-109.666904
2003-03-31 13:44:45,tibr,1055.7,4.104,34.359,0.18,24.233082,-109.666904
2003-03-31 13:45:15,tibr,1062.02,4.061,34.36,0.2,24.233268,-109.666901
2003-03-31 13:45:45,tibr,1065.97,4.05,34.361,0.21,24.23300871,-109.66689571
2003-03-31 13:46:15,tibr,1065.87,4.052,34.362,0.21,24.233205,-109.666893
2003-03-31 13:46:45,tibr,1069.43,4.023,34.362,0.21,24.233187,-109.66688125
2003-03-31 13:47:15,tibr,1075.16,3.973,34.363,0.24,24.23295012,-109.66689212
2003-03-31 13:47:45,tibr,1078.61,3.968,34.363,0.24,24.23313525,-109.6669155
2003-03-31 13:48:15,tibr,1078.32,3.971,34.362,0.24,24.233009,-109.666931
2003-03-31 13:48:45,tibr,1078.02,3.97,34.363,0.24,24.23310187,-109.6669505
2003-03-31 13:49:15,tibr,1077.82,3.997,34.342,0.24,24.233224,-109.66691514
2003-03-31 13:49:45,tibr,1078.22,3.982,34.359,0.25,24.23300885,-109.66689728
2003-03-31 13:50:15,tibr,1083.75,3.947,34.365,0.25,24.23332028,-109.666972
2003-03-31 13:50:45,tibr,1089.87,3.905,34.364,0.26,24.23345371,-109.66692142
2003-03-31 13:51:15,tibr,1095.1,3.894,34.367,0.27,24.233284,-109.66688785
2003-03-31 13:51:45,tibr,1099.74,3.885,34.366,0.28,24.23344514,-109.66692971
2003-03-31 13:52:15,tibr,1103.79,3.88,34.365,0.28,24.23344885,-109.66689271
2003-03-31 13:52:45,tibr,1108.14,3.879,34.366,0.28,24.23285375,-109.666522
2003-03-31 13:53:15,tibr,1112.28,3.848,34.372,0.29,24.23351675,-109.66693287
2003-03-31 13:53:45,tibr,1117.22,3.818,34.37,0.31,24.2335565,-109.66701075
2003-03-31 13:54:15,tibr,1121.57,3.813,34.37,0.31,24.23367475,-109.6669505
2003-03-31 13:54:45,tibr,1121.17,3.815,34.37,0.31,24.233764,-109.666928
2003-03-31 13:55:15,tibr,1120.28,3.816,34.369,0.31,24.233819,-109.66696387
2003-03-31 13:55:45,tibr,1120.18,3.816,34.371,0.31,24.23373428,-109.66695157
2003-03-31 13:56:15,tibr,1119.79,3.819,34.371,0.31,24.23373014,-109.66690428
2003-03-31 13:56:45,tibr,1119.29,3.83,34.37,0.31,24.233809,-109.66691
2003-03-31 13:57:15,tibr,1118.11,3.824,34.367,0.31,24.23375414,-109.66687371
2003-03-31 13:57:45,tibr,1122.75,3.812,34.369,0.31,24.23370514,-109.66687457
2003-03-31 13:58:15,tibr,1125.22,3.812,34.369,0.32,24.233957,-109.66687557
2003-03-31 13:58:45,tibr,1124.82,3.809,34.37,0.32,24.23391771,-109.66685828
2003-03-31 13:59:15,tibr,1124.23,3.81,34.369,0.32,24.23369237,-109.66686237
2003-03-31 13:59:45,tibr,1123.64,3.816,34.366,0.32,24.233875,-109.66688525
2003-03-31 14:00:15,tibr,1122.45,3.816,34.367,0.31,24.23377525,-109.66686475
2003-03-31 14:00:45,tibr,1124.92,3.812,34.368,0.32,24.23391125,-109.6668635
2003-03-31 14:01:15,tibr,1127.09,3.804,34.369,0.32,24.23386775,-109.66684725
2003-03-31 14:01:45,tibr,1126.7,3.804,34.371,0.32,24.2339615,-109.66685087
2003-03-31 14:02:15,tibr,1125.81,3.803,34.37,0.32,24.23402,-109.66682757
2003-03-31 14:02:45,tibr,1129.27,3.799,34.369,0.32,24.23400014,-109.66683257
