2747.84	1.679	34.62	2.33
2747.55	1.679	34.619	2.34
2747.74	1.678	34.62	2.34
2747.45	1.687	34.618	2.33
2747.45	1.694	34.614	2.33
2747.45	1.687	34.615	2.33
2747.74	1.685	34.612	2.34
2747.94	1.684	34.614	2.34
2747.94	1.68	34.616	2.34
2748.23	1.68	34.617	2.34
2748.33	1.69	34.615	2.34
2748.43	1.692	34.61	2.34
2748.62	1.693	34.61	2.34
2748.62	1.689	34.608	2.34
2748.43	1.685	34.616	2.34
2748.62	1.686	34.611	2.34
2748.23	1.682	34.618	2.34
2748.04	1.69	34.61	2.34
2748.13	1.683	34.621	2.34
2748.33	1.68	34.62	2.34
2748.53	1.678	34.62	2.34
2748.62	1.677	34.618	2.34
2748.62	1.68	34.619	2.34
2748.13	1.677	34.623	2.34
2748.04	1.674	34.619	2.34
2748.13	1.675	34.62	2.34
2748.33	1.68	34.622	2.34
2748.53	1.678	34.619	2.34
2748.62	1.681	34.623	2.34
2748.53	1.688	34.623	2.34
2748.72	1.689	34.608	2.34
2748.53	1.692	34.614	2.34
2748.62	1.679	34.618	2.34
2748.62	1.677	34.619	2.34
2748.13	1.677	34.622	2.34
2748.53	1.679	34.618	2.34
2748.72	1.677	34.62	2.34
2748.72	1.679	34.618	2.34
2748.72	1.682	34.622	2.34
2748.72	1.686	34.618	2.34
2748.72	1.679	34.618	2.34
2748.43	1.677	34.622	2.34
2748.13	1.678	34.62	2.34
2748.23	1.677	34.622	2.34
2747.64	1.676	34.619	2.34
2747.55	1.675	34.619	2.34
2748.23	1.673	34.619	2.34
2748.53	1.676	34.617	2.34
2748.62	1.674	34.62	2.34
2748.33	1.676	34.618	2.34
2748.23	1.677	34.617	2.34
2748.53	1.674	34.619	2.34
2748.62	1.677	34.618	2.34
2748.82	1.682	34.616	2.34
2748.72	1.681	34.616	2.34
2748.82	1.679	34.614	2.34
2748.72	1.688	34.611	2.34
2748.82	1.687	34.615	2.34
2748.82	1.696	34.614	2.34
2748.82	1.674	34.622	2.34
2748.82	1.677	34.621	2.34
2748.23	1.673	34.622	2.34
2747.55	1.678	34.621	2.34
2746.86	1.674	34.623	2.34
2745.29	1.673	34.618	2.34
2744.9	1.673	34.619	2.34
2744.51	1.672	34.619	2.34
2743.73	1.672	34.618	2.34
2743.53	1.675	34.618	2.34
2745.39	1.672	34.619	2.34
2746.96	1.67	34.62	2.34
2747.55	1.674	34.619	2.34
2747.74	1.671	34.619	2.34
2747.25	1.671	34.618	2.34
2747.25	1.672	34.618	2.34
2748.53	1.669	34.62	2.35
2748.04	1.669	34.62	2.35
2747.84	1.67	34.62	2.35
2746.18	1.669	34.624	2.34
2745.78	1.671	34.622	2.34
2747.15	1.673	34.621	2.34
2748.53	1.669	34.622	2.34
2748.04	1.671	34.621	2.34
2748.13	1.671	34.621	2.35
2748.13	1.677	34.618	2.34
2748.43	1.676	34.618	2.34
2748.43	1.677	34.618	2.34
2748.13	1.675	34.616	2.34
2748.23	1.672	34.626	2.34
2748.53	1.671	34.622	2.34
2748.43	1.672	34.623	2.34
2748.53	1.674	34.622	2.34
2748.43	1.67	34.621	2.34
2748.62	1.673	34.624	2.34
2748.53	1.671	34.619	2.34
2748.62	1.672	34.623	2.34
2748.62	1.672	34.624	2.34
2748.53	1.671	34.625	2.34
2748.72	1.677	34.62	2.35
2748.72	1.671	34.619	2.34
2748.62	1.681	34.61	2.35
2748.72	1.693	34.602	2.34
2748.62	1.673	34.617	2.34
2748.82	1.671	34.618	2.35
2748.82	1.672	34.617	2.35
2748.82	1.673	34.618	2.35
2748.72	1.676	34.626	2.34
2748.43	1.669	34.621	2.35
2748.33	1.669	34.616	2.35
2748.33	1.665	34.619	2.35
2748.23	1.666	34.62	2.35
2748.04	1.671	34.621	2.35
2748.04	1.671	34.617	2.35
2748.33	1.672	34.621	2.35
2748.33	1.671	34.624	2.35
2748.43	1.671	34.623	2.35
2748.72	1.67	34.63	2.35
2748.62	1.677	34.629	2.35
2748.62	1.672	34.617	2.35
2748.53	1.678	34.621	2.35
2748.43	1.669	34.619	2.35
2748.53	1.671	34.617	2.35
2748.82	1.667	34.621	2.35
2748.82	1.668	34.62	2.35
2749.02	1.668	34.619	2.35
2749.02	1.671	34.622	2.35
2748.72	1.693	34.599	2.35
2748.62	1.678	34.617	2.35
2748.72	1.669	34.618	2.35
2748.92	1.669	34.62	2.35
2749.11	1.675	34.612	2.35
2748.62	1.684	34.61	2.35
2748.23	1.685	34.609	2.35
2747.35	1.678	34.621	2.35
2746.57	1.68	34.629	2.35
2745.98	1.677	34.619	2.35
2745.49	1.667	34.62	2.35
2745.1	1.665	34.621	2.35
2744.51	1.675	34.61	2.35
2743.63	1.665	34.621	2.35
2742.45	1.664	34.622	2.35
2741.47	1.664	34.622	2.35
2740.3	1.665	34.622	2.35
2738.92	1.667	34.62	2.35
2737.65	1.669	34.619	2.35
2736.38	1.669	34.621	2.35
2735.3	1.671	34.619	2.34
2734.03	1.676	34.619	2.34
2732.85	1.675	34.618	2.34
2731.38	1.672	34.621	2.34
2730.01	1.671	34.623	2.34
2728.83	1.671	34.62	2.34
2727.75	1.673	34.626	2.34
2727.26	1.674	34.62	2.34
2726.19	1.676	34.617	2.34
2725.3	1.699	34.601	2.34
2723.83	1.71	34.608	2.31
2722.27	1.715	34.61	2.28
2720.6	1.715	34.612	2.28
2719.23	1.719	34.617	2.27
2717.66	1.714	34.615	2.27
2716.09	1.713	34.616	2.27
2713.84	1.708	34.619	2.27
2711.98	1.715	34.621	2.27
2709.82	1.713	34.618	2.27
2707.47	1.714	34.615	2.27
2705.12	1.713	34.615	2.27
2703.45	1.714	34.615	2.27
2702.28	1.714	34.617	2.27
2701.59	1.718	34.616	2.26
2701.1	1.715	34.616	2.26
2700.61	1.715	34.615	2.26
2699.92	1.718	34.616	2.26
2698.94	1.72	34.615	2.26
2698.85	1.723	34.615	2.25
2698.85	1.723	34.618	2.25
2697.77	1.724	34.615	2.25
2697.57	1.721	34.615	2.25
2698.65	1.716	34.615	2.26
2700.22	1.717	34.614	2.26
2700.32	1.72	34.616	2.26
2700.41	1.718	34.615	2.26
2701.39	1.718	34.616	2.26
2701.59	1.717	34.614	2.26
2701.69	1.715	34.614	2.26
2703.75	1.716	34.613	2.26
2704.33	1.716	34.616	2.27
2705.51	1.712	34.617	2.27
2706.1	1.712	34.616	2.27
2705.71	1.716	34.614	2.27
2705.31	1.715	34.614	2.27
2706	1.713	34.615	2.27
2708.25	1.712	34.617	2.27
2708.06	1.711	34.617	2.27
2708.25	1.713	34.615	2.27
2711.1	1.713	34.615	2.27
2715.7	1.703	34.617	2.27
2719.91	1.692	34.618	2.29
2724.23	1.672	34.62	2.32
2728.54	1.671	34.618	2.34
2733.14	1.667	34.62	2.34
2737.85	1.665	34.621	2.35
2739.9	1.664	34.619	2.35
2741.57	1.665	34.62	2.35
2742.55	1.665	34.621	2.35
2743.33	1.666	34.62	2.35
2744.22	1.665	34.621	2.35
2744.71	1.664	34.62	2.35
2744.8	1.675	34.611	2.35
2744.71	1.664	34.62	2.35
2744.9	1.664	34.62	2.35
2745	1.662	34.62	2.35
2745.2	1.663	34.62	2.35
2745.59	1.662	34.62	2.35
2745.69	1.663	34.618	2.35
2745.88	1.66	34.621	2.36
2746.08	1.666	34.615	2.36
2746.37	1.673	34.61	2.35
2746.18	1.671	34.612	2.35
2746.08	1.674	34.617	2.35
2746.86	1.67	34.613	2.34
2747.06	1.663	34.619	2.35
2746.67	1.663	34.62	2.35
2747.06	1.661	34.621	2.35
2747.15	1.658	34.62	2.35
2747.06	1.659	34.621	2.36
2747.35	1.668	34.614	2.36
2747.35	1.661	34.617	2.36
2747.64	1.658	34.621	2.36
2747.84	1.658	34.619	2.36
2748.13	1.658	34.62	2.36
2748.33	1.67	34.607	2.36
2748.33	1.658	34.62	2.36
2747.94	1.66	34.619	2.36
2747.94	1.66	34.623	2.36
2747.74	1.669	34.612	2.36
2747.15	1.661	34.618	2.36
2744.71	1.66	34.62	2.36
2742.84	1.66	34.62	2.35
2745.59	1.66	34.62	2.35
2746.08	1.658	34.62	2.36
2746.57	1.659	34.62	2.36
2746.57	1.658	34.621	2.36
2746.08	1.658	34.622	2.36
2745.29	1.656	34.622	2.36
2745.1	1.656	34.621	2.36
2746.27	1.656	34.62	2.36
2746.96	1.656	34.621	2.36
2747.64	1.656	34.621	2.36
2747.94	1.656	34.621	2.36
2747.25	1.659	34.621	2.36
2747.55	1.659	34.62	2.36
2747.45	1.66	34.621	2.36
2747.25	1.66	34.62	2.36
2747.84	1.656	34.621	2.36
2748.23	1.657	34.621	2.36
2748.72	1.656	34.621	2.36
2748.92	1.657	34.62	2.36
2749.02	1.656	34.622	2.36
2748.43	1.656	34.623	2.36
2748.53	1.656	34.621	2.36
2748.92	1.658	34.621	2.36
2749.11	1.658	34.62	2.36
2747.94	1.657	34.623	2.36
2747.84	1.659	34.617	2.36
2748.04	1.656	34.622	2.36
2748.04	1.657	34.621	2.36
2747.94	1.657	34.622	2.36
2747.94	1.658	34.621	2.36
2747.64	1.666	34.624	2.36
2747.35	1.661	34.62	2.36
2747.35	1.657	34.622	2.36
2747.15	1.657	34.621	2.36
2747.25	1.658	34.621	2.36
2747.25	1.658	34.621	2.36
2747.15	1.667	34.629	2.36
2747.35	1.66	34.624	2.36
2747.15	1.665	34.616	2.36
2747.06	1.657	34.621	2.36
2746.86	1.662	34.615	2.36
2746.57	1.665	34.616	2.36
2746.37	1.658	34.621	2.36
2746.67	1.658	34.622	2.36
2746.47	1.659	34.62	2.36
2746.67	1.658	34.621	2.36
2746.37	1.657	34.621	2.36
2746.47	1.658	34.621	2.36
2746.18	1.659	34.621	2.36
2746.27	1.68	34.615	2.36
2746.18	1.666	34.622	2.36
2746.18	1.658	34.622	2.36
2746.08	1.659	34.622	2.36
2746.18	1.66	34.62	2.36
2745.78	1.658	34.623	2.36
