rovCtdDtg,vehicle,depth,temper,salin,oxyg,lat,lon
2003-03-13 14:17:45,tibr,99.15,16.458,34.732,1.5,,
2003-03-13 14:18:15,tibr,99.34,16.453,34.723,1.48,,
2003-03-13 14:18:45,tibr,100.93,16.395,34.724,1.46,,
2003-03-13 14:19:15,tibr,99.34,16.423,34.725,1.47,,
2003-03-13 14:19:45,tibr,99.25,16.463,34.723,1.49,,
2003-03-13 14:20:15,tibr,99.05,16.431,34.723,1.48,,
2003-03-13 14:20:45,tibr,98.65,16.435,34.722,1.47,,
2003-03-13 14:21:15,tibr,99.05,16.446,34.713,1.48,,
2003-03-13 14:21:45,tibr,98.85,16.432,34.72,1.48,24.316794,-109.200295
2003-03-13 14:22:15,tibr,99.15,16.418,34.737,1.48,24.316794,-109.200295
2003-03-13 14:22:45,tibr,99.74,16.513,34.733,1.53,24.316794,-109.200295
2003-03-13 14:23:15,tibr,100.04,16.373,34.726,1.45,,
2003-03-13 14:23:45,tibr,99.54,16.447,34.719,1.49,,
2003-03-13 14:24:15,tibr,99.25,16.466,34.723,1.49,,
2003-03-13 14:24:45,tibr,99.54,16.438,34.726,1.48,,
2003-03-13 14:25:15,tibr,100.04,16.367,34.718,1.43,,
2003-03-13 14:25:45,tibr,98.05,16.445,34.74,1.48,,
2003-03-13 14:26:15,tibr,98.75,16.715,34.753,1.67,24.316794,-109.200295
2003-03-13 14:26:45,tibr,102.42,16.351,34.717,1.46,24.316794,-109.200295
2003-03-13 14:27:15,tibr,101.53,16.414,34.719,1.46,,
2003-03-13 14:27:45,tibr,100.73,16.433,34.718,1.48,,
2003-03-13 14:28:15,tibr,99.25,16.524,34.749,1.53,,
2003-03-13 14:28:45,tibr,99.05,16.67,34.774,1.64,,
2003-03-13 14:29:15,tibr,99.05,16.558,34.703,1.58,,
2003-03-13 14:29:45,tibr,98.35,16.575,34.824,1.58,,
2003-03-13 14:30:15,tibr,99.05,16.742,34.763,1.68,,
2003-03-13 14:30:45,tibr,99.94,16.698,34.751,1.66,,
2003-03-13 14:31:15,tibr,100.34,16.511,34.745,1.54,,
2003-03-13 14:31:45,tibr,100.14,16.593,34.731,1.56,,
2003-03-13 14:32:15,tibr,100.34,16.559,34.721,1.56,,
2003-03-13 14:32:45,tibr,100.04,16.592,34.736,1.57,,
2003-03-13 14:33:15,tibr,99.44,16.602,34.731,1.57,,
2003-03-13 14:33:45,tibr,99.84,16.565,34.738,1.55,24.316794,-109.200295
2003-03-13 14:34:15,tibr,99.84,16.543,34.745,1.55,24.316794,-109.200295
2003-03-13 14:34:45,tibr,99.64,16.579,34.735,1.57,24.316794,-109.200295
2003-03-13 14:35:15,tibr,99.34,16.585,34.73,1.57,,
2003-03-13 14:35:45,tibr,99.44,16.556,34.733,1.55,24.316794,-109.200295
2003-03-13 14:36:15,tibr,101.23,16.439,34.736,1.49,24.316794,-109.200295
2003-03-13 14:36:45,tibr,101.03,16.515,34.715,1.52,24.316794,-109.200295
2003-03-13 14:37:15,tibr,100.73,16.477,34.722,1.51,,
2003-03-13 14:37:45,tibr,101.23,16.444,34.728,1.48,,
2003-03-13 14:38:15,tibr,101.33,16.436,34.72,1.47,,
2003-03-13 14:38:45,tibr,101.23,16.436,34.721,1.48,,
2003-03-13 14:39:15,tibr,101.13,16.441,34.717,1.48,,
2003-03-13 14:39:45,tibr,100.93,16.459,34.726,1.49,,
2003-03-13 14:40:15,tibr,101.03,16.534,34.735,1.53,,
2003-03-13 14:40:45,tibr,101.13,16.551,34.744,1.55,,
2003-03-13 14:41:15,tibr,101.13,16.576,34.729,1.58,,
2003-03-13 14:41:45,tibr,101.13,16.546,34.731,1.55,,
2003-03-13 14:42:15,tibr,100.93,16.573,34.736,1.57,24.316794,-109.200295
2003-03-13 14:42:45,tibr,101.03,16.517,34.732,1.53,24.316794,-109.200295
2003-03-13 14:43:15,tibr,101.23,16.531,34.728,1.54,24.316794,-109.200295
2003-03-13 14:43:45,tibr,101.23,16.535,34.726,1.54,24.316794,-109.200295
2003-03-13 14:44:15,tibr,101.23,16.575,34.737,1.56,24.316794,-109.200295
2003-03-13 14:44:45,tibr,102.82,16.492,34.723,1.51,24.316794,-109.200295
2003-03-13 14:45:15,tibr,102.72,16.445,34.725,1.49,24.316794,-109.200295
2003-03-13 14:45:45,tibr,102.82,16.435,34.713,1.48,24.316794,-109.200295
2003-03-13 14:46:15,tibr,102.52,16.444,34.714,1.48,24.316794,-109.200295
2003-03-13 14:46:45,tibr,102.62,16.437,34.698,1.47,24.316794,-109.200295
2003-03-13 14:47:15,tibr,102.52,16.412,34.71,1.46,24.316794,-109.200295
2003-03-13 14:47:45,tibr,102.42,16.412,34.707,1.46,24.316794,-109.200295
2003-03-13 14:48:15,tibr,102.32,16.417,34.706,1.46,24.316794,-109.200295
2003-03-13 14:48:45,tibr,102.12,16.421,34.722,1.46,24.316794,-109.200295
2003-03-13 14:49:15,tibr,102.32,16.423,34.72,1.46,24.316794,-109.200295
2003-03-13 14:49:45,tibr,102.92,16.359,34.713,1.43,24.316794,-109.200295
2003-03-13 14:50:15,tibr,103.41,16.421,34.713,1.46,24.316794,-109.200295
2003-03-13 14:50:45,tibr,103.91,16.343,34.716,1.44,24.316794,-109.200295
2003-03-13 14:51:15,tibr,112.04,15.921,34.714,1.25,24.316794,-109.200295
2003-03-13 14:51:45,tibr,118.89,15.572,34.732,1.1,24.316794,-109.200295
2003-03-13 14:52:15,tibr,123.75,15.375,34.722,1.04,24.316794,-109.200295
2003-03-13 14:52:45,tibr,129.8,15.078,34.718,0.94,24.316794,-109.200295
2003-03-13 14:53:15,tibr,136.15,14.792,34.702,0.83,24.316794,-109.200295
2003-03-13 14:53:45,tibr,135.26,14.808,34.707,0.83,24.316794,-109.200295
2003-03-13 14:54:15,tibr,136.65,14.693,34.695,0.8,24.316794,-109.200295
2003-03-13 14:54:45,tibr,136.05,14.74,34.698,0.81,24.316794,-109.200295
2003-03-13 14:55:15,tibr,135.85,14.633,34.712,0.79,24.316794,-109.200295
2003-03-13 14:55:45,tibr,136.35,14.572,34.705,0.78,24.316794,-109.200295
2003-03-13 14:56:15,tibr,136.45,14.594,34.713,0.78,24.316794,-109.200295
2003-03-13 14:56:45,tibr,136.95,14.528,34.686,0.77,24.316794,-109.200295
2003-03-13 14:57:15,tibr,137.64,14.508,34.69,0.76,24.316794,-109.200295
2003-03-13 14:57:45,tibr,137.94,14.556,34.658,0.76,24.316794,-109.200295
2003-03-13 14:58:15,tibr,139.03,14.489,34.69,0.75,24.316794,-109.200295
2003-03-13 14:58:45,tibr,140.32,14.515,34.694,0.76,24.316794,-109.200295
2003-03-13 14:59:15,tibr,141.21,14.444,34.696,0.75,24.316794,-109.200295
2003-03-13 14:59:45,tibr,142.1,14.412,34.688,0.73,24.316794,-109.200295
2003-03-13 15:00:15,tibr,143.2,14.408,34.687,0.73,24.316794,-109.200295
2003-03-13 15:00:45,tibr,144.19,14.397,34.687,0.73,24.316794,-109.200295
2003-03-13 15:01:15,tibr,144.88,14.396,34.685,0.73,,
2003-03-13 15:01:45,tibr,145.18,14.38,34.685,0.72,,
2003-03-13 15:02:15,tibr,144.78,14.388,34.689,0.73,,
2003-03-13 15:02:45,tibr,147.16,14.356,34.688,0.72,,
2003-03-13 15:03:15,tibr,145.97,14.361,34.685,0.72,,
2003-03-13 15:03:45,tibr,143.69,14.39,34.689,0.73,,
2003-03-13 15:04:15,tibr,147.46,14.283,34.682,0.71,,
2003-03-13 15:04:45,tibr,148.65,14.222,34.679,0.67,,
2003-03-13 15:05:15,tibr,150.24,14.144,34.677,0.65,,
2003-03-13 15:05:45,tibr,153.12,13.959,34.672,0.59,,
2003-03-13 15:06:15,tibr,154.9,13.938,34.665,0.58,,
2003-03-13 15:06:45,tibr,157.98,13.822,34.668,0.54,,
2003-03-13 15:07:15,tibr,160.95,13.772,34.668,0.53,,
2003-03-13 15:07:45,tibr,162.64,13.765,34.662,0.52,,
2003-03-13 15:08:15,tibr,163.43,13.762,34.656,0.52,,
2003-03-13 15:08:45,tibr,163.83,13.729,34.661,0.52,,
2003-03-13 15:09:15,tibr,163.93,13.714,34.668,0.51,,
2003-03-13 15:09:45,tibr,163.83,13.71,34.662,0.51,,
2003-03-13 15:10:15,tibr,163.73,13.712,34.653,0.51,,
2003-03-13 15:10:45,tibr,163.73,13.724,34.648,0.51,,
2003-03-13 15:11:15,tibr,163.73,13.721,34.65,0.51,,
2003-03-13 15:11:45,tibr,164.42,13.697,34.655,0.5,,
2003-03-13 15:12:15,tibr,164.13,13.697,34.657,0.51,,
2003-03-13 15:12:45,tibr,165.71,13.624,34.666,0.49,24.316794,-109.200295
2003-03-13 15:13:15,tibr,166.51,13.632,34.651,0.48,24.316794,-109.200295
2003-03-13 15:13:45,tibr,165.81,13.607,34.652,0.47,24.316794,-109.200295
2003-03-13 15:14:15,tibr,166.41,13.595,34.659,0.47,24.316794,-109.200295
2003-03-13 15:14:45,tibr,166.8,13.574,34.65,0.46,24.316794,-109.200295
2003-03-13 15:15:15,tibr,166.8,13.573,34.649,0.46,24.316794,-109.200295
2003-03-13 15:15:45,tibr,168.19,13.541,34.649,0.45,24.316794,-109.200295
2003-03-13 15:16:15,tibr,167.7,13.55,34.649,0.45,24.316794,-109.200295
2003-03-13 15:16:45,tibr,168.99,13.53,34.649,0.45,24.316794,-109.200295
2003-03-13 15:17:15,tibr,170.87,13.492,34.646,0.44,24.316794,-109.200295
2003-03-13 15:17:45,tibr,171.07,13.47,34.646,0.43,24.316794,-109.200295
2003-03-13 15:18:15,tibr,171.96,13.429,34.644,0.41,24.316794,-109.200295
2003-03-13 15:18:45,tibr,174.24,13.387,34.647,0.4,24.316794,-109.200295
2003-03-13 15:19:15,tibr,176.13,13.282,34.643,0.36,24.316794,-109.200295
2003-03-13 15:19:45,tibr,177.22,13.168,34.644,0.33,24.316794,-109.200295
2003-03-13 15:20:15,tibr,177.71,13.179,34.637,0.33,24.316794,-109.200295
2003-03-13 15:20:45,tibr,176.42,13.186,34.632,0.33,24.316794,-109.200295
2003-03-13 15:21:15,tibr,173.05,13.365,34.638,0.38,24.316794,-109.200295
2003-03-13 15:21:45,tibr,175.43,13.328,34.645,0.38,24.316794,-109.200295
2003-03-13 15:22:15,tibr,178.71,13.133,34.659,0.33,24.316794,-109.200295
2003-03-13 15:22:45,tibr,181.28,13.049,34.635,0.32,24.316794,-109.200295
2003-03-13 15:23:15,tibr,184.46,12.995,34.627,0.31,24.316794,-109.200295
2003-03-13 15:23:45,tibr,187.43,12.912,34.637,0.29,,
2003-03-13 15:24:15,tibr,189.72,12.85,34.617,0.24,,
2003-03-13 15:24:45,tibr,192.99,12.774,34.616,0.18,,
2003-03-13 15:25:15,tibr,194.38,12.757,34.606,0.17,,
2003-03-13 15:25:45,tibr,195.47,12.751,34.606,0.19,,
2003-03-13 15:26:15,tibr,196.76,12.72,34.609,0.19,,
2003-03-13 15:26:45,tibr,197.55,12.706,34.606,0.2,,
2003-03-13 15:27:15,tibr,199.24,12.694,34.605,0.2,,
2003-03-13 15:27:45,tibr,199.73,12.69,34.605,0.19,,
2003-03-13 15:28:15,tibr,196.86,12.712,34.604,0.2,,
2003-03-13 15:28:45,tibr,196.86,12.724,34.606,0.19,,
2003-03-13 15:29:15,tibr,197.75,12.701,34.605,0.2,24.316794,-109.200295
2003-03-13 15:29:45,tibr,198.64,12.697,34.606,0.2,24.316794,-109.200295
2003-03-13 15:30:15,tibr,198.44,12.696,34.605,0.2,24.316794,-109.200295
2003-03-13 15:30:45,tibr,197.05,12.7,34.606,0.2,24.316794,-109.200295
2003-03-13 15:31:15,tibr,196.95,12.712,34.603,0.2,24.316794,-109.200295
2003-03-13 15:31:45,tibr,197.55,12.698,34.606,0.19,24.316794,-109.200295
2003-03-13 15:32:15,tibr,200.43,12.703,34.609,0.2,24.316794,-109.200295
2003-03-13 15:32:45,tibr,201.62,12.694,34.608,0.19,,
2003-03-13 15:33:15,tibr,200.33,12.691,34.604,0.19,,
2003-03-13 15:33:45,tibr,199.93,12.697,34.607,0.2,24.316794,-109.200295
2003-03-13 15:34:15,tibr,199.83,12.695,34.605,0.19,24.316794,-109.200295
2003-03-13 15:34:45,tibr,199.93,12.696,34.605,0.19,24.316794,-109.200295
2003-03-13 15:35:15,tibr,200.62,12.688,34.605,0.19,,
2003-03-13 15:35:45,tibr,199.93,12.689,34.605,0.19,,
2003-03-13 15:36:15,tibr,200.43,12.69,34.605,0.19,,
2003-03-13 15:36:45,tibr,199.04,12.698,34.609,0.19,,
2003-03-13 15:37:15,tibr,197.95,12.696,34.607,0.19,,
2003-03-13 15:37:45,tibr,196.95,12.697,34.606,0.19,,
2003-03-13 15:38:15,tibr,194.77,12.718,34.611,0.19,,
2003-03-13 15:38:45,tibr,193.88,12.726,34.603,0.19,,
2003-03-13 15:39:15,tibr,193.09,12.748,34.603,0.19,,
2003-03-13 15:39:45,tibr,191.6,12.764,34.602,0.18,,
2003-03-13 15:40:15,tibr,192.1,12.746,34.611,0.19,,
2003-03-13 15:40:45,tibr,192.99,12.766,34.603,0.18,,
2003-03-13 15:41:15,tibr,192.89,12.766,34.603,0.18,,
2003-03-13 15:41:45,tibr,192.49,12.765,34.604,0.18,,
2003-03-13 15:42:15,tibr,191,12.772,34.604,0.18,,
2003-03-13 15:42:45,tibr,192.89,12.774,34.605,0.19,,
2003-03-13 15:43:15,tibr,193.19,12.774,34.603,0.19,,
2003-03-13 15:43:45,tibr,191.4,12.765,34.601,0.19,,
2003-03-13 15:44:15,tibr,191.7,12.763,34.604,0.19,,
2003-03-13 15:44:45,tibr,192.39,12.768,34.604,0.19,,
2003-03-13 15:45:15,tibr,192.49,12.766,34.605,0.19,,
2003-03-13 15:45:45,tibr,191.3,12.791,34.612,0.2,,
2003-03-13 15:46:15,tibr,194.38,12.757,34.607,0.19,,
2003-03-13 15:46:45,tibr,193.68,12.742,34.605,0.19,,
2003-03-13 15:47:15,tibr,195.76,12.721,34.606,0.19,,
2003-03-13 15:47:45,tibr,194.48,12.719,34.607,0.19,,
2003-03-13 15:48:15,tibr,194.08,12.722,34.606,0.19,,
2003-03-13 15:48:45,tibr,193.09,12.738,34.609,0.19,,
2003-03-13 15:49:15,tibr,191.8,12.771,34.605,0.19,,
2003-03-13 15:49:45,tibr,191.9,12.777,34.604,0.19,,
2003-03-13 15:50:15,tibr,190.91,12.782,34.606,0.18,,
2003-03-13 15:50:45,tibr,194.77,12.758,34.608,0.19,,
2003-03-13 15:51:15,tibr,199.14,12.726,34.6,0.19,,
2003-03-13 15:51:45,tibr,200.23,12.708,34.605,0.19,,
2003-03-13 15:52:15,tibr,200.43,12.702,34.605,0.19,,
2003-03-13 15:52:45,tibr,199.83,12.707,34.606,0.19,,
2003-03-13 15:53:15,tibr,198.84,12.705,34.604,0.19,,
2003-03-13 15:53:45,tibr,195.76,12.706,34.608,0.19,,
2003-03-13 15:54:15,tibr,193.58,12.713,34.606,0.19,,
2003-03-13 15:54:45,tibr,192.59,12.744,34.622,0.19,,
2003-03-13 15:55:15,tibr,191.9,12.756,34.61,0.19,,
2003-03-13 15:55:45,tibr,190.41,12.793,34.603,0.19,,
2003-03-13 15:56:15,tibr,191.5,12.802,34.607,0.2,,
2003-03-13 15:56:45,tibr,191.4,12.818,34.607,0.21,,
2003-03-13 15:57:15,tibr,191.7,12.81,34.596,0.2,,
2003-03-13 15:57:45,tibr,193.19,12.781,34.554,0.19,,
2003-03-13 15:58:15,tibr,191.2,12.786,34.608,0.2,,
2003-03-13 15:58:45,tibr,190.51,12.801,34.618,0.2,,
2003-03-13 15:59:15,tibr,189.91,12.837,34.606,0.22,,
2003-03-13 15:59:45,tibr,194.57,12.804,34.604,0.2,,
2003-03-13 16:00:15,tibr,195.37,12.754,34.6,0.19,,
2003-03-13 16:00:45,tibr,195.17,12.739,34.606,0.19,24.316794,-109.200295
2003-03-13 16:01:15,tibr,195.67,12.71,34.607,0.19,24.316794,-109.200295
2003-03-13 16:01:45,tibr,200.03,12.709,34.601,0.19,24.316794,-109.200295
2003-03-13 16:02:15,tibr,204.79,12.616,34.635,0.18,24.316794,-109.200295
2003-03-13 16:02:45,tibr,204,12.586,34.592,0.15,24.316794,-109.200295
2003-03-13 16:03:15,tibr,202.31,12.593,34.606,0.15,24.316794,-109.200295
2003-03-13 16:03:45,tibr,199.73,12.671,34.606,0.18,,
2003-03-13 16:04:15,tibr,197.35,12.678,34.605,0.19,,
2003-03-13 16:04:45,tibr,196.36,12.672,34.608,0.19,,
2003-03-13 16:05:15,tibr,195.76,12.701,34.605,0.19,,
2003-03-13 16:05:45,tibr,196.56,12.691,34.607,0.19,,
2003-03-13 16:06:15,tibr,205.68,12.584,34.616,0.18,,
2003-03-13 16:06:45,tibr,210.64,12.463,34.606,0.22,,
2003-03-13 16:07:15,tibr,212.82,12.426,34.602,0.2,,
2003-03-13 16:07:45,tibr,217.88,12.417,34.603,0.2,,
2003-03-13 16:08:15,tibr,226.31,12.318,34.599,0.19,,
2003-03-13 16:08:45,tibr,231.56,12.205,34.597,0.17,,
2003-03-13 16:09:15,tibr,236.12,12.08,34.589,0.12,,
2003-03-13 16:09:45,tibr,240.79,11.996,34.567,0.07,,
2003-03-13 16:10:15,tibr,243.66,11.978,34.576,0.08,,
2003-03-13 16:10:45,tibr,249.01,11.789,34.57,0.04,,
2003-03-13 16:11:15,tibr,252.19,11.742,34.557,0.02,,
2003-03-13 16:11:45,tibr,260.61,11.639,34.546,0.01,,
2003-03-13 16:12:15,tibr,271.02,11.525,34.548,0.03,24.316794,-109.200295
2003-03-13 16:12:45,tibr,277.47,11.489,34.544,0.04,24.316794,-109.200295
2003-03-13 16:13:15,tibr,283.61,11.359,34.536,0.03,24.316794,-109.200295
2003-03-13 16:13:45,tibr,290.45,11.266,34.53,0.01,24.316794,-109.200295
2003-03-13 16:14:15,tibr,297.59,11.165,34.525,0.01,24.316794,-109.200295
2003-03-13 16:14:45,tibr,306.31,11.064,34.516,0.01,24.316794,-109.200295
2003-03-13 16:15:15,tibr,313.65,10.86,34.506,-0.01,24.316794,-109.200295
2003-03-13 16:15:45,tibr,316.03,10.831,34.504,-0.02,24.316794,-109.200295
2003-03-13 16:16:15,tibr,320.09,10.823,34.508,-0.02,24.316794,-109.200295
2003-03-13 16:16:45,tibr,319.99,10.825,34.503,-0.02,24.316794,-109.200295
2003-03-13 16:17:15,tibr,321.58,10.809,34.504,-0.02,24.316794,-109.200295
2003-03-13 16:17:45,tibr,326.24,10.785,34.501,-0.02,24.316794,-109.200295
2003-03-13 16:18:15,tibr,330.2,10.687,34.498,-0.03,24.316794,-109.200295
2003-03-13 16:18:45,tibr,335.26,10.557,34.496,-0.05,24.316794,-109.200295
2003-03-13 16:19:15,tibr,340.31,10.47,34.487,-0.05,24.316794,-109.200295
2003-03-13 16:19:45,tibr,343.09,10.386,34.477,-0.05,24.316794,-109.200295
2003-03-13 16:20:15,tibr,342.29,10.341,34.475,-0.06,24.316794,-109.200295
2003-03-13 16:20:45,tibr,340.21,10.464,34.481,-0.05,24.316794,-109.200295
2003-03-13 16:21:15,tibr,338.43,10.487,34.481,-0.05,24.316794,-109.200295
2003-03-13 16:21:45,tibr,336.45,10.504,34.481,-0.05,24.316794,-109.200295
2003-03-13 16:22:15,tibr,334.17,10.549,34.486,-0.05,,
2003-03-13 16:22:45,tibr,330.9,10.586,34.49,-0.05,,
2003-03-13 16:23:15,tibr,330.2,10.656,34.494,-0.04,,
2003-03-13 16:23:45,tibr,330.5,10.635,34.492,-0.04,,
2003-03-13 16:24:15,tibr,330,10.603,34.492,-0.05,,
2003-03-13 16:24:45,tibr,328.32,10.655,34.486,-0.04,,
2003-03-13 16:25:15,tibr,326.83,10.695,34.514,-0.03,,
2003-03-13 16:25:45,tibr,326.34,10.767,34.5,-0.03,,
2003-03-13 16:26:15,tibr,325.74,10.794,34.497,-0.02,,
2003-03-13 16:26:45,tibr,322.57,10.776,34.501,-0.02,,
2003-03-13 16:27:15,tibr,326.53,10.762,34.504,-0.02,,
2003-03-13 16:27:45,tibr,331.39,10.607,34.498,-0.04,,
2003-03-13 16:28:15,tibr,337.04,10.524,34.491,-0.05,,
2003-03-13 16:28:45,tibr,342.99,10.358,34.48,-0.06,,
2003-03-13 16:29:15,tibr,346.75,10.289,34.467,-0.06,,
2003-03-13 16:29:45,tibr,350.72,10.095,34.448,-0.08,,
2003-03-13 16:30:15,tibr,353.19,10.047,34.453,-0.08,,
2003-03-13 16:30:45,tibr,353.29,10.05,34.451,-0.08,,
2003-03-13 16:31:15,tibr,352.8,10.051,34.448,-0.08,,
2003-03-13 16:31:45,tibr,352.5,10.052,34.448,-0.08,,
2003-03-13 16:32:15,tibr,350.72,10.057,34.451,-0.08,,
2003-03-13 16:32:45,tibr,348.64,10.196,34.474,-0.08,,
2003-03-13 16:33:15,tibr,345.46,10.245,34.478,-0.07,,
2003-03-13 16:33:45,tibr,341.5,10.38,34.495,-0.06,,
2003-03-13 16:34:15,tibr,340.61,10.456,34.478,-0.05,,
2003-03-13 16:34:45,tibr,340.21,10.414,34.482,-0.05,,
2003-03-13 16:35:15,tibr,340.61,10.395,34.481,-0.06,,
2003-03-13 16:35:45,tibr,339.72,10.467,34.48,-0.05,,
2003-03-13 16:36:15,tibr,338.43,10.476,34.483,-0.05,24.316794,-109.200295
2003-03-13 16:36:45,tibr,335.85,10.483,34.484,-0.05,24.316794,-109.200295
2003-03-13 16:37:15,tibr,334.96,10.543,34.482,-0.05,24.316794,-109.200295
2003-03-13 16:37:45,tibr,340.11,10.437,34.483,-0.05,24.316794,-109.200295
2003-03-13 16:38:15,tibr,341.1,10.395,34.458,-0.06,24.316794,-109.200295
2003-03-13 16:38:45,tibr,341.2,10.373,34.473,-0.06,24.316794,-109.200295
2003-03-13 16:39:15,tibr,341.1,10.42,34.485,-0.06,,
2003-03-13 16:39:45,tibr,339.62,10.44,34.474,-0.05,,
2003-03-13 16:40:15,tibr,339.22,10.41,34.479,-0.06,,
2003-03-13 16:40:45,tibr,339.91,10.424,34.473,-0.06,,
2003-03-13 16:41:15,tibr,339.72,10.454,34.479,-0.05,,
2003-03-13 16:41:45,tibr,342,10.418,34.472,-0.05,,
2003-03-13 16:42:15,tibr,344.57,10.315,34.472,-0.06,,
2003-03-13 16:42:45,tibr,348.83,10.29,34.467,-0.06,24.316794,-109.200295
2003-03-13 16:43:15,tibr,352.6,10.067,34.449,-0.08,24.316794,-109.200295
2003-03-13 16:43:45,tibr,357.45,10.039,34.45,-0.08,24.316794,-109.200295
2003-03-13 16:44:15,tibr,364,9.964,34.451,-0.09,,
2003-03-13 16:44:45,tibr,364.69,9.947,34.445,-0.09,,
2003-03-13 16:45:15,tibr,363.3,9.936,34.449,-0.09,,
2003-03-13 16:45:45,tibr,364.29,9.942,34.454,-0.09,,
2003-03-13 16:46:15,tibr,364.89,9.924,34.441,-0.09,24.316794,-109.200295
2003-03-13 16:46:45,tibr,366.77,9.843,34.442,-0.09,24.316794,-109.200295
2003-03-13 16:47:15,tibr,371.13,9.774,34.435,-0.1,24.316794,-109.200295
2003-03-13 16:47:45,tibr,376.28,9.648,34.435,-0.1,,
2003-03-13 16:48:15,tibr,381.14,9.468,34.423,-0.1,,
2003-03-13 16:48:45,tibr,385.7,9.46,34.417,-0.1,,
2003-03-13 16:49:15,tibr,391.54,9.418,34.419,-0.1,,
2003-03-13 16:49:45,tibr,396.79,9.335,34.429,-0.1,,
2003-03-13 16:50:15,tibr,401.94,9.272,34.411,-0.1,,
2003-03-13 16:50:45,tibr,409.77,9.136,34.404,-0.1,,
2003-03-13 16:51:15,tibr,415.32,9.026,34.403,-0.11,,
2003-03-13 16:51:45,tibr,418.69,8.968,34.399,-0.11,,
2003-03-13 16:52:15,tibr,424.63,8.922,34.394,-0.11,,
2003-03-13 16:52:45,tibr,430.28,8.886,34.396,-0.11,,
2003-03-13 16:53:15,tibr,436.12,8.802,34.39,-0.11,,
2003-03-13 16:53:45,tibr,441.27,8.696,34.385,-0.11,,
2003-03-13 16:54:15,tibr,445.53,8.654,34.382,-0.11,,
2003-03-13 16:54:45,tibr,446.42,8.632,34.385,-0.11,24.316794,-109.200295
2003-03-13 16:55:15,tibr,447.12,8.63,34.382,-0.11,24.316794,-109.200295
2003-03-13 16:55:45,tibr,447.61,8.629,34.377,-0.11,24.316794,-109.200295
