rovCtdDtg,vehicle,depth,temper,salin,oxyg,lat,lon
2000-06-16 16:37:15,vnta,492.08,6.423,34.291,0.59,36.710862,-122.049902
2000-06-16 16:37:45,vnta,499.41,6.363,34.291,0.58,36.71061787,-122.05008762
2000-06-16 16:38:15,vnta,506.24,6.339,34.292,0.57,36.710533,-122.049677
2000-06-16 16:38:45,vnta,513.77,6.329,34.293,0.56,36.710533,-122.049677
2000-06-16 16:39:15,vnta,521.39,6.303,34.294,0.55,36.710533,-122.049677
2000-06-16 16:39:45,vnta,528.82,6.287,34.3,0.53,36.71013387,-122.04870337
2000-06-16 16:40:15,vnta,536.25,6.232,34.302,0.5,36.710098,-122.04861
2000-06-16 16:40:45,vnta,542.58,6.193,34.305,0.5,36.710312,-122.050027
2000-06-16 16:41:15,vnta,542.58,6.18,34.304,0.49,36.70974057,-122.047727
2000-06-16 16:41:45,vnta,542.88,6.171,34.304,0.49,36.709895,-122.04817
2000-06-16 16:42:15,vnta,543.08,6.164,34.304,0.49,36.70998457,-122.04842742
2000-06-16 16:42:45,vnta,546.25,6.161,34.3,0.48,36.70984085,-122.04764657
2000-06-16 16:43:15,vnta,554.86,6.142,34.307,0.47,36.70993071,-122.04795771
2000-06-16 16:43:45,vnta,565.06,6.035,34.31,0.44,36.70985,-122.048538
2000-06-16 16:44:15,vnta,573.77,5.964,34.317,0.42,36.70981628,-122.04838842
2000-06-16 16:44:45,vnta,581.39,5.913,34.328,0.37,36.70967337,-122.04771375
2000-06-16 16:45:15,vnta,581.69,5.907,34.331,0.36,36.709575,-122.048097
2000-06-16 16:45:45,vnta,580.5,5.907,34.329,0.35,36.70964262,-122.04744612
2000-06-16 16:46:15,vnta,580.1,5.91,34.33,0.35,36.709617,-122.047897
2000-06-16 16:46:45,vnta,581.09,5.91,34.33,0.36,36.70954671,-122.04807828
2000-06-16 16:47:15,vnta,581.89,5.903,34.332,0.35,36.70951971,-122.04822185
2000-06-16 16:47:45,vnta,583.67,5.896,34.331,0.35,36.70963928,-122.04791
2000-06-16 16:48:15,vnta,585.94,5.894,34.33,0.35,36.70948925,-122.04738075
2000-06-16 16:48:45,vnta,588.62,5.885,34.333,0.34,36.709318,-122.048158
2000-06-16 16:49:15,vnta,591.09,5.877,34.331,0.34,36.709318,-122.048158
2000-06-16 16:49:45,vnta,593.96,5.867,34.332,0.34,36.709186,-122.04848675
2000-06-16 16:50:15,vnta,593.76,5.865,34.333,0.34,36.7090815,-122.04847425
2000-06-16 16:50:45,vnta,592.87,5.859,34.331,0.34,36.70925428,-122.04800714
2000-06-16 16:51:15,vnta,601.48,5.802,34.332,0.34,36.709274,-122.04727
2000-06-16 16:51:45,vnta,613.16,5.663,34.331,0.33,36.70935214,-122.047637
2000-06-16 16:52:15,vnta,623.06,5.582,34.343,0.33,36.709254,-122.0475055
2000-06-16 16:52:45,vnta,629.89,5.491,34.354,0.3,36.70919575,-122.04760312
2000-06-16 16:53:15,vnta,636.52,5.425,34.359,0.29,36.7090285,-122.047417
2000-06-16 16:53:45,vnta,644.14,5.336,34.368,0.28,36.708877,-122.04763412
2000-06-16 16:54:15,vnta,651.86,5.254,34.375,0.29,36.7088375,-122.04727975
2000-06-16 16:54:45,vnta,653.44,5.246,34.378,0.3,36.70882687,-122.04729412
2000-06-16 16:55:15,vnta,653.54,5.249,34.377,0.3,36.70879671,-122.04723942
2000-06-16 16:55:45,vnta,653.74,5.247,34.376,0.29,36.708761,-122.04684542
2000-06-16 16:56:15,vnta,653.74,5.245,34.377,0.29,36.70882214,-122.04771271
2000-06-16 16:56:45,vnta,653.84,5.247,34.377,0.28,36.70880412,-122.0471585
2000-06-16 16:57:15,vnta,654.04,5.246,34.377,0.28,36.70877714,-122.04727428
2000-06-16 16:57:45,vnta,654.04,5.247,34.375,0.29,36.70882,-122.047172
2000-06-16 16:58:15,vnta,653.94,5.245,34.376,0.29,36.708552,-122.046477
2000-06-16 16:58:45,vnta,660.47,5.218,34.379,0.28,36.707638,-122.044308
2000-06-16 16:59:15,vnta,672.14,5.182,34.385,0.27,36.707638,-122.044308
2000-06-16 16:59:45,vnta,682.04,5.152,34.382,0.26,36.70805387,-122.045097
2000-06-16 17:00:15,vnta,691.24,5.045,34.389,0.27,36.7093495,-122.04772125
2000-06-16 17:00:45,vnta,699.35,5.018,34.393,0.28,36.709028,-122.047347
2000-06-16 17:01:15,vnta,710.33,4.999,34.394,0.29,36.70891,-122.04701214
2000-06-16 17:01:45,vnta,719.73,4.995,34.397,0.29,36.70864,-122.046208
2000-06-16 17:02:15,vnta,729.52,4.931,34.404,0.24,36.70877175,-122.04681725
2000-06-16 17:02:45,vnta,738.23,4.919,34.405,0.23,36.70881485,-122.04707942
2000-06-16 17:03:15,vnta,747.73,4.87,34.41,0.24,36.708585,-122.04616
2000-06-16 17:03:45,vnta,757.12,4.824,34.413,0.23,36.70844357,-122.04612428
2000-06-16 17:04:15,vnta,766.12,4.807,34.417,0.23,36.708155,-122.04541
2000-06-16 17:04:45,vnta,773.24,4.798,34.421,0.23,36.708155,-122.04541
2000-06-16 17:05:15,vnta,781.35,4.761,34.423,0.23,36.70833385,-122.04596928
2000-06-16 17:05:45,vnta,788.77,4.73,34.423,0.24,36.70818375,-122.045642
2000-06-16 17:06:15,vnta,794.41,4.714,34.427,0.24,36.708185,-122.045798
2000-06-16 17:06:45,vnta,803.11,4.679,34.43,0.25,36.70818037,-122.04584737
2000-06-16 17:07:15,vnta,811.22,4.647,34.433,0.25,36.7081555,-122.04624425
2000-06-16 17:07:45,vnta,818.73,4.647,34.433,0.25,36.70795012,-122.04637612
2000-06-16 17:08:15,vnta,821.2,4.645,34.433,0.25,36.70776157,-122.04615557
2000-06-16 17:08:45,vnta,821.89,4.645,34.434,0.25,36.70776657,-122.04623442
2000-06-16 17:09:15,vnta,822.49,4.644,34.434,0.25,36.70792,-122.04642
2000-06-16 17:09:45,vnta,823.28,4.643,34.434,0.25,36.70803,-122.046803
2000-06-16 17:10:15,vnta,824.56,4.637,34.434,0.25,36.707863,-122.04634
2000-06-16 17:10:45,vnta,823.38,4.635,34.435,0.26,36.70737412,-122.04544937
2000-06-16 17:11:15,vnta,823.77,4.634,34.436,0.25,36.70764342,-122.04601028
2000-06-16 17:11:45,vnta,826.24,4.636,34.432,0.25,36.70780085,-122.04634085
2000-06-16 17:12:15,vnta,829.51,4.627,34.353,0.25,36.707797,-122.046392
2000-06-16 17:12:45,vnta,833.66,4.59,34.443,0.25,36.70771287,-122.04625787
2000-06-16 17:13:15,vnta,837.61,4.573,34.444,0.25,36.7077295,-122.046411
2000-06-16 17:13:45,vnta,844.63,4.515,34.451,0.26,36.70794562,-122.04730537
2000-06-16 17:14:15,vnta,850.86,4.477,34.454,0.27,36.707835,-122.04695928
2000-06-16 17:14:45,vnta,858.97,4.466,34.455,0.27,36.70767214,-122.04687085
2000-06-16 17:15:15,vnta,868.56,4.46,34.457,0.27,36.707097,-122.045313
2000-06-16 17:15:45,vnta,878.54,4.421,34.465,0.27,36.70718271,-122.04548185
2000-06-16 17:16:15,vnta,886.45,4.391,34.468,0.27,36.70719714,-122.04544471
2000-06-16 17:16:45,vnta,894.06,4.362,34.472,0.28,36.70719442,-122.04545142
2000-06-16 17:17:15,vnta,901.37,4.339,34.472,0.28,36.707278,-122.045697
2000-06-16 17:17:45,vnta,907.9,4.316,34.471,0.29,36.70741,-122.045888
2000-06-16 17:18:15,vnta,914.62,4.267,34.474,0.32,36.70742775,-122.04602825
2000-06-16 17:18:45,vnta,921.04,4.251,34.476,0.32,36.707327,-122.046052
2000-06-16 17:19:15,vnta,927.27,4.242,34.477,0.31,36.70665257,-122.04506557
2000-06-16 17:19:45,vnta,933.1,4.237,34.479,0.31,36.706643,-122.045087
2000-06-16 17:20:15,vnta,932.7,4.236,34.479,0.31,36.70668557,-122.04518557
2000-06-16 17:20:45,vnta,932.01,4.237,34.48,0.32,36.706648,-122.04517
2000-06-16 17:21:15,vnta,931.62,4.238,34.478,0.31,36.706648,-122.04517
2000-06-16 17:21:45,vnta,931.42,4.239,34.478,0.31,36.706648,-122.04517
2000-06-16 17:22:15,vnta,931.32,4.239,34.479,0.31,36.706648,-122.04517
2000-06-16 17:22:45,vnta,931.32,4.238,34.478,0.31,36.70674137,-122.04546362
2000-06-16 17:23:15,vnta,931.52,4.239,34.479,0.31,36.7059645,-122.04475575
2000-06-16 17:23:45,vnta,931.62,4.241,34.479,0.31,36.70606175,-122.04485212
2000-06-16 17:24:15,vnta,931.12,4.24,34.479,0.31,36.705733,-122.0444615
2000-06-16 17:24:45,vnta,931.22,4.24,34.48,0.31,36.706207,-122.04489
2000-06-16 17:25:15,vnta,931.22,4.241,34.479,0.31,36.705955,-122.044732
2000-06-16 17:25:45,vnta,931.32,4.24,34.479,0.31,36.705955,-122.044732
2000-06-16 17:26:15,vnta,931.32,4.24,34.479,0.31,36.705955,-122.044732
2000-06-16 17:26:45,vnta,931.12,4.24,34.479,0.31,36.70603037,-122.04558112
2000-06-16 17:27:15,vnta,930.73,4.24,34.479,0.31,36.706833,-122.045488
2000-06-16 17:27:45,vnta,930.43,4.24,34.479,0.31,36.706833,-122.045488
2000-06-16 17:28:15,vnta,934.12,4.25,34.479,0.31,36.706833,-122.045488
2000-06-16 17:28:45,vnta,941.1,4.222,34.479,0.32,36.706833,-122.045488
2000-06-16 17:29:15,vnta,950.19,4.201,34.483,0.32,36.70674025,-122.045233
2000-06-16 17:29:45,vnta,958.4,4.2,34.485,0.32,36.70650612,-122.0450315
2000-06-16 17:30:15,vnta,966.4,4.2,34.484,0.31,36.70615114,-122.044862
2000-06-16 17:30:45,vnta,976.58,4.162,34.488,0.31,36.706091,-122.04452914
2000-06-16 17:31:15,vnta,985.76,4.131,34.49,0.33,36.70668028,-122.044301
2000-06-16 17:31:45,vnta,994.26,4.093,34.492,0.34,36.70618957,-122.04485642
2000-06-16 17:32:15,vnta,1000.98,4.056,34.494,0.35,36.70642471,-122.04483414
2000-06-16 17:32:45,vnta,1008.19,4.012,34.499,0.36,36.70665537,-122.04494662
2000-06-16 17:33:15,vnta,1013.62,4.005,34.503,0.36,36.706052,-122.044618
2000-06-16 17:33:45,vnta,1020.24,3.989,34.505,0.37,36.705946,-122.04450337
2000-06-16 17:34:15,vnta,1027.85,3.972,34.506,0.36,36.70592475,-122.04450975
2000-06-16 17:34:45,vnta,1036.34,3.933,34.508,0.38,36.705877,-122.04440812
2000-06-16 17:35:15,vnta,1041.58,3.93,34.509,0.39,36.7062695,-122.04447475
2000-06-16 17:35:45,vnta,1042.17,3.929,34.509,0.39,36.70575742,-122.04433271
2000-06-16 17:36:15,vnta,1041.48,3.93,34.509,0.39,36.705932,-122.044373
2000-06-16 17:36:45,vnta,1040.79,3.928,34.509,0.39,36.70602585,-122.04435714
2000-06-16 17:37:15,vnta,1040.39,3.929,34.508,0.39,36.70595,-122.044358
2000-06-16 17:37:45,vnta,1040.39,3.929,34.508,0.39,36.70595,-122.044358
2000-06-16 17:38:15,vnta,1044.84,3.926,34.509,0.39,36.70595,-122.044358
2000-06-16 17:38:45,vnta,1048,3.916,34.507,0.4,36.70595,-122.044358
2000-06-16 17:39:15,vnta,1052.74,3.896,34.509,0.43,36.706245,-122.044233
2000-06-16 17:39:45,vnta,1062.51,3.869,34.512,0.43,36.706245,-122.044233
2000-06-16 17:40:15,vnta,1072.69,3.817,34.518,0.46,36.70684375,-122.04599775
2000-06-16 17:40:45,vnta,1078.22,3.809,34.518,0.46,36.7056,-122.044173
2000-06-16 17:41:15,vnta,1085.13,3.795,34.521,0.47,36.7056,-122.044173
2000-06-16 17:41:45,vnta,1096.09,3.774,34.523,0.47,36.7056,-122.044173
2000-06-16 17:42:15,vnta,1107.64,3.759,34.523,0.47,36.7056,-122.044173
2000-06-16 17:42:45,vnta,1119.2,3.705,34.526,0.51,36.705836,-122.0438585
2000-06-16 17:43:15,vnta,1128.38,3.671,34.529,0.53,36.705933,-122.04391
2000-06-16 17:43:45,vnta,1137.16,3.65,34.531,0.54,36.7054045,-122.0440585
2000-06-16 17:44:15,vnta,1145.95,3.645,34.533,0.54,36.70551271,-122.044049
2000-06-16 17:44:45,vnta,1147.83,3.626,34.534,0.55,36.70574671,-122.04379171
2000-06-16 17:45:15,vnta,1148.22,3.62,34.534,0.55,36.70591485,-122.04370228
2000-06-16 17:45:45,vnta,1154.64,3.568,34.539,0.57,36.70679425,-122.04349962
2000-06-16 17:46:15,vnta,1159.57,3.563,34.539,0.58,36.705368,-122.043593
2000-06-16 17:46:45,vnta,1167.57,3.559,34.54,0.57,36.705253,-122.043638
2000-06-16 17:47:15,vnta,1176.65,3.552,34.54,0.58,36.706364,-122.04337375
2000-06-16 17:47:45,vnta,1188.69,3.535,34.543,0.59,36.7058785,-122.04355087
2000-06-16 17:48:15,vnta,1201.42,3.508,34.544,0.6,36.704535,-122.0440725
2000-06-16 17:48:45,vnta,1213.47,3.478,34.548,0.62,36.704345,-122.04427871
2000-06-16 17:49:15,vnta,1225.41,3.449,34.549,0.63,36.70561875,-122.04335875
2000-06-16 17:49:45,vnta,1232.91,3.445,34.549,0.64,36.70530537,-122.04347337
2000-06-16 17:50:15,vnta,1240.6,3.438,34.551,0.64,36.7054625,-122.04332
2000-06-16 17:50:45,vnta,1244.35,3.436,34.551,0.63,36.705637,-122.043255
2000-06-16 17:51:15,vnta,1248.3,3.425,34.549,0.63,36.7052845,-122.043474
2000-06-16 17:51:45,vnta,1252.25,3.397,34.554,0.65,36.70384062,-122.0447055
2000-06-16 17:52:15,vnta,1254.61,3.391,34.554,0.64,36.705118,-122.043065
2000-06-16 17:52:45,vnta,1271.09,3.353,34.557,0.69,36.703895,-122.044188
2000-06-16 17:53:15,vnta,1282.34,3.33,34.557,0.71,36.704812,-122.043095
2000-06-16 17:53:45,vnta,1293.88,3.276,34.562,0.74,36.70464,-122.043192
2000-06-16 17:54:15,vnta,1297.43,3.266,34.564,0.74,36.70321,-122.045083
2000-06-16 17:54:45,vnta,1300.1,3.267,34.564,0.74,36.70321,-122.045083
2000-06-16 17:55:15,vnta,1305.23,3.26,34.564,0.74,36.70321,-122.045083
2000-06-16 17:55:45,vnta,1308.09,3.254,34.566,0.74,36.70321,-122.045083
