rovCtdDtg,vehicle,depth,temper,salin,oxyg,lat,lon
2002-11-24 14:43:45,tibr,216.79,9.123,33.95,2.3,36.69966687,-122.03303712
2002-11-24 14:44:15,tibr,221.35,9.09,33.955,2.27,36.69967312,-122.03306912
2002-11-24 14:44:45,tibr,227.1,9.006,33.976,2.2,36.69967385,-122.033187
2002-11-24 14:45:15,tibr,232.75,8.992,33.983,2.15,36.699668,-122.03321071
2002-11-24 14:45:45,tibr,237.41,8.924,34.002,2.06,36.69966985,-122.033231
2002-11-24 14:46:15,tibr,241.97,8.894,34.002,2.02,36.69965828,-122.03326371
2002-11-24 14:46:45,tibr,246.64,8.861,34.009,1.97,36.69964557,-122.03330528
2002-11-24 14:47:15,tibr,250.11,8.863,34.013,1.97,36.69964971,-122.03332957
2002-11-24 14:47:45,tibr,253.97,8.856,34.015,1.96,36.69964642,-122.03331914
2002-11-24 14:48:15,tibr,258.43,8.811,34.021,1.94,36.699649,-122.03333775
2002-11-24 14:48:45,tibr,260.71,8.779,34.025,1.92,36.69966075,-122.03333275
2002-11-24 14:49:15,tibr,260.52,8.774,34.025,1.92,36.69964225,-122.033318
2002-11-24 14:49:45,tibr,263.29,8.749,34.03,1.91,36.69959712,-122.03334737
2002-11-24 14:50:15,tibr,266.76,8.65,34.025,1.93,36.69958475,-122.03328975
2002-11-24 14:50:45,tibr,273.21,8.579,34.026,1.87,36.69958242,-122.03333057
2002-11-24 14:51:15,tibr,277.07,8.497,34.028,1.8,36.69960214,-122.03329785
2002-11-24 14:51:45,tibr,280.74,8.458,34.037,1.77,36.699623,-122.03326885
2002-11-24 14:52:15,tibr,285.4,8.434,34.038,1.76,36.69965885,-122.03332242
2002-11-24 14:52:45,tibr,290.75,8.403,34.04,1.74,36.69968942,-122.03338257
2002-11-24 14:53:15,tibr,297.39,8.338,34.042,1.72,36.69972071,-122.03337571
2002-11-24 14:53:45,tibr,303.94,8.28,34.046,1.69,36.699761,-122.03339371
2002-11-24 14:54:15,tibr,310.38,8.167,34.053,1.66,36.699814,-122.03347625
2002-11-24 14:54:45,tibr,309.49,8.163,34.055,1.65,36.6998185,-122.033451
2002-11-24 14:55:15,tibr,308.89,8.172,34.055,1.66,36.6998125,-122.03348487
2002-11-24 14:55:45,tibr,311.87,8.148,34.053,1.65,36.6998075,-122.03351687
2002-11-24 14:56:15,tibr,318.01,8.107,34.053,1.63,36.699828,-122.03349825
2002-11-24 14:56:45,tibr,321.48,8.087,34.057,1.62,36.699841,-122.03353
2002-11-24 14:57:15,tibr,325.25,8.071,34.058,1.62,36.69987857,-122.03354142
2002-11-24 14:57:45,tibr,330.2,7.998,34.068,1.57,36.69991914,-122.03356514
2002-11-24 14:58:15,tibr,333.27,8.006,34.071,1.53,36.69995357,-122.03345685
2002-11-24 14:58:45,tibr,333.17,8.005,34.072,1.53,36.699951,-122.03345614
2002-11-24 14:59:15,tibr,336.25,7.944,34.068,1.5,36.69996157,-122.03344442
2002-11-24 14:59:45,tibr,339.02,7.786,34.079,1.42,36.699997,-122.033443
2002-11-24 15:00:15,tibr,341.5,7.797,34.082,1.4,36.70002528,-122.03342385
2002-11-24 15:00:45,tibr,343.68,7.812,34.087,1.39,36.70004175,-122.03348325
2002-11-24 15:01:15,tibr,346.45,7.801,34.084,1.39,36.70007387,-122.033402
2002-11-24 15:01:45,tibr,350.22,7.755,34.083,1.39,36.700106,-122.03337325
2002-11-24 15:02:15,tibr,353.79,7.751,34.086,1.36,36.700136,-122.033382
2002-11-24 15:02:45,tibr,357.16,7.735,34.088,1.34,36.7001625,-122.03357425
2002-11-24 15:03:15,tibr,361.22,7.689,34.085,1.34,36.70017371,-122.03354614
2002-11-24 15:03:45,tibr,361.02,7.68,34.087,1.35,36.700193,-122.033603
2002-11-24 15:04:15,tibr,360.73,7.681,34.081,1.36,36.70020285,-122.03358757
2002-11-24 15:04:45,tibr,360.82,7.685,34.082,1.35,36.70020071,-122.033658
2002-11-24 15:05:15,tibr,361.12,7.687,34.083,1.35,36.70020228,-122.033648
2002-11-24 15:05:45,tibr,361.12,7.685,34.083,1.35,36.70018357,-122.03369357
2002-11-24 15:06:15,tibr,361.42,7.69,34.08,1.35,36.70019342,-122.03367657
2002-11-24 15:06:45,tibr,361.72,7.688,34.086,1.35,36.70019975,-122.03372925
2002-11-24 15:07:15,tibr,361.22,7.684,34.086,1.35,36.70018075,-122.03370912
2002-11-24 15:07:45,tibr,361.12,7.683,34.084,1.35,36.700228,-122.0337545
2002-11-24 15:08:15,tibr,360.82,7.688,34.085,1.35,36.70021387,-122.033807
2002-11-24 15:08:45,tibr,359.83,7.688,34.086,1.35,36.70022725,-122.0337965
2002-11-24 15:09:15,tibr,360.33,7.7,34.086,1.34,36.70023325,-122.03380112
2002-11-24 15:09:45,tibr,363.4,7.679,34.082,1.35,36.700242,-122.03385685
2002-11-24 15:10:15,tibr,365.48,7.68,34.085,1.35,36.70025585,-122.03388871
2002-11-24 15:10:45,tibr,368.95,7.655,34.081,1.36,36.70025542,-122.03393485
2002-11-24 15:11:15,tibr,370.54,7.638,34.078,1.36,36.70023942,-122.03397414
2002-11-24 15:11:45,tibr,372.91,7.598,34.081,1.35,36.70022928,-122.03397342
2002-11-24 15:12:15,tibr,375.29,7.567,34.084,1.31,36.700215,-122.033993
2002-11-24 15:12:45,tibr,376.68,7.562,34.084,1.31,36.700216,-122.033938
2002-11-24 15:13:15,tibr,378.66,7.556,34.081,1.3,36.70021475,-122.03383
2002-11-24 15:13:45,tibr,382.62,7.506,34.082,1.29,36.70020075,-122.03387062
2002-11-24 15:14:15,tibr,386.88,7.5,34.083,1.27,36.70020112,-122.033868
2002-11-24 15:14:45,tibr,386.19,7.502,34.081,1.27,36.70019957,-122.03380257
2002-11-24 15:15:15,tibr,384.7,7.5,34.083,1.27,36.70020228,-122.033829
2002-11-24 15:15:45,tibr,388.17,7.497,34.083,1.27,36.70019771,-122.03377114
2002-11-24 15:16:15,tibr,390.35,7.487,34.087,1.26,36.70019542,-122.03380028
2002-11-24 15:16:45,tibr,393.62,7.48,34.088,1.26,36.70018014,-122.03382157
2002-11-24 15:17:15,tibr,397.39,7.452,34.087,1.25,36.70017787,-122.033727
2002-11-24 15:17:45,tibr,399.67,7.434,34.084,1.24,36.70014787,-122.03380187
2002-11-24 15:18:15,tibr,402.94,7.431,34.085,1.24,36.70013875,-122.0337925
2002-11-24 15:18:45,tibr,405.31,7.421,34.084,1.24,36.70013362,-122.03370975
2002-11-24 15:19:15,tibr,405.11,7.423,34.083,1.23,36.70013257,-122.03366228
2002-11-24 15:19:45,tibr,405.51,7.427,34.085,1.24,36.70015228,-122.03367557
2002-11-24 15:20:15,tibr,404.82,7.423,34.083,1.23,36.70017171,-122.03364485
2002-11-24 15:20:45,tibr,407.39,7.399,34.086,1.22,36.700182,-122.03366085
2002-11-24 15:21:15,tibr,411.16,7.377,34.085,1.21,36.70018228,-122.03356914
2002-11-24 15:21:45,tibr,415.22,7.349,34.084,1.2,36.70017042,-122.03354771
2002-11-24 15:22:15,tibr,420.27,7.302,34.086,1.19,36.70016475,-122.03353575
2002-11-24 15:22:45,tibr,424.43,7.266,34.084,1.18,36.70016625,-122.03350187
2002-11-24 15:23:15,tibr,423.84,7.261,34.085,1.18,36.70016425,-122.03347662
2002-11-24 15:23:45,tibr,423.94,7.263,34.085,1.18,36.70017475,-122.033412
2002-11-24 15:24:15,tibr,423.24,7.259,34.084,1.18,36.70017957,-122.03345214
2002-11-24 15:24:45,tibr,421.96,7.261,34.086,1.18,36.70018285,-122.03341528
2002-11-24 15:25:15,tibr,420.77,7.271,34.086,1.18,36.70018728,-122.033403
2002-11-24 15:25:45,tibr,418.98,7.282,34.086,1.19,36.70018642,-122.03338457
2002-11-24 15:26:15,tibr,417.3,7.295,34.086,1.19,36.70021285,-122.03336942
2002-11-24 15:26:45,tibr,414.43,7.306,34.088,1.19,36.70023014,-122.03344357
2002-11-24 15:27:15,tibr,412.64,7.301,34.086,1.19,36.70020312,-122.03342175
2002-11-24 15:27:45,tibr,416.41,7.302,34.084,1.19,36.70020175,-122.0334795
2002-11-24 15:28:15,tibr,420.27,7.26,34.083,1.19,36.70020337,-122.0334785
2002-11-24 15:28:45,tibr,420.77,7.256,34.087,1.18,36.70018437,-122.03344587
2002-11-24 15:29:15,tibr,419.58,7.258,34.085,1.18,36.700184,-122.03340925
2002-11-24 15:29:45,tibr,421.86,7.255,34.084,1.18,36.70016157,-122.03341714
2002-11-24 15:30:15,tibr,426.81,7.214,34.086,1.16,36.70013285,-122.033362
2002-11-24 15:30:45,tibr,426.41,7.21,34.091,1.15,36.70014814,-122.03340614
2002-11-24 15:31:15,tibr,428.99,7.194,34.087,1.14,36.70019028,-122.03342571
2002-11-24 15:31:45,tibr,431.47,7.178,34.088,1.13,36.70021614,-122.03346271
2002-11-24 15:32:15,tibr,435.03,7.123,34.092,1.09,36.70026028,-122.033549
2002-11-24 15:32:45,tibr,439.49,7.099,34.1,1.05,36.70029325,-122.033668
2002-11-24 15:33:15,tibr,442.17,7.098,34.099,1.04,36.7002925,-122.03367412
2002-11-24 15:33:45,tibr,446.03,7.088,34.101,1.04,36.70024475,-122.0336175
2002-11-24 15:34:15,tibr,451.28,6.994,34.107,0.98,36.70020137,-122.03357137
2002-11-24 15:34:45,tibr,455.34,6.973,34.111,0.94,36.70014237,-122.033597
2002-11-24 15:35:15,tibr,455.83,6.971,34.112,0.94,36.7001245,-122.03367087
2002-11-24 15:35:45,tibr,455.54,6.975,34.111,0.94,36.70011342,-122.03368142
2002-11-24 15:36:15,tibr,456.13,6.978,34.11,0.94,36.70012414,-122.03362242
2002-11-24 15:36:45,tibr,456.92,6.978,34.103,0.94,36.70013071,-122.03365857
2002-11-24 15:37:15,tibr,458.31,6.969,34.111,0.94,36.70012871,-122.03369857
2002-11-24 15:37:45,tibr,457.02,6.971,34.109,0.94,36.70013814,-122.03371914
2002-11-24 15:38:15,tibr,457.42,6.972,34.115,0.94,36.700141,-122.03373214
2002-11-24 15:38:45,tibr,457.62,6.972,34.107,0.94,36.70013942,-122.03371928
2002-11-24 15:39:15,tibr,459,6.97,34.112,0.94,36.7001395,-122.03375062
2002-11-24 15:39:45,tibr,461.98,6.939,34.115,0.93,36.7001335,-122.0336845
2002-11-24 15:40:15,tibr,467.13,6.881,34.108,0.91,36.70011775,-122.03374487
2002-11-24 15:40:45,tibr,473.66,6.808,34.114,0.88,36.70009075,-122.0337215
2002-11-24 15:41:15,tibr,483.07,6.723,34.114,0.84,36.700029,-122.03362112
2002-11-24 15:41:45,tibr,488.62,6.679,34.122,0.81,36.6999465,-122.03360475
2002-11-24 15:42:15,tibr,495.25,6.593,34.126,0.77,36.69990262,-122.03356225
2002-11-24 15:42:45,tibr,499.41,6.577,34.128,0.73,36.69985528,-122.03354028
2002-11-24 15:43:15,tibr,499.41,6.567,34.136,0.73,36.69984,-122.03357228
2002-11-24 15:43:45,tibr,500.1,6.566,34.129,0.74,36.699813,-122.03350742
2002-11-24 15:44:15,tibr,501.79,6.545,34.128,0.72,36.69978828,-122.033463
2002-11-24 15:44:45,tibr,506.44,6.496,34.141,0.69,36.69976628,-122.03345442
2002-11-24 15:45:15,tibr,509.02,6.489,34.134,0.68,36.69977887,-122.03345362
2002-11-24 15:45:45,tibr,512.88,6.49,34.139,0.68,36.6997865,-122.033398
2002-11-24 15:46:15,tibr,516.44,6.488,34.135,0.68,36.699798,-122.03335125
2002-11-24 15:46:45,tibr,520.4,6.458,34.136,0.67,36.6998565,-122.03338112
2002-11-24 15:47:15,tibr,524.27,6.391,34.146,0.62,36.69995625,-122.03356275
2002-11-24 15:47:45,tibr,527.73,6.381,34.147,0.62,36.699992,-122.03362871
2002-11-24 15:48:15,tibr,531.49,6.378,34.148,0.61,36.70003742,-122.03372085
2002-11-24 15:48:45,tibr,534.76,6.37,34.148,0.61,36.70009828,-122.03373585
2002-11-24 15:49:15,tibr,538.23,6.327,34.152,0.6,36.70011871,-122.03373857
2002-11-24 15:49:45,tibr,543.87,6.293,34.159,0.58,36.70016228,-122.03376728
2002-11-24 15:50:15,tibr,548.62,6.273,34.159,0.56,36.70020512,-122.033791
2002-11-24 15:50:45,tibr,553.77,6.245,34.163,0.56,36.7002635,-122.03379312
2002-11-24 15:51:15,tibr,559.22,6.204,34.163,0.54,36.7003115,-122.03385387
2002-11-24 15:51:45,tibr,563.97,6.124,34.167,0.51,36.70037037,-122.033876
2002-11-24 15:52:15,tibr,568.42,6.04,34.173,0.48,36.700405,-122.03391275
2002-11-24 15:52:45,tibr,572.38,6.006,34.18,0.47,36.70036442,-122.03388685
2002-11-24 15:53:15,tibr,572.28,6.005,34.177,0.47,36.70033314,-122.03390828
2002-11-24 15:53:45,tibr,571.79,6.009,34.177,0.47,36.70029785,-122.03383942
2002-11-24 15:54:15,tibr,572.28,6.009,34.181,0.47,36.70030142,-122.03382085
2002-11-24 15:54:45,tibr,572.09,5.995,34.183,0.47,36.70027214,-122.03378171
2002-11-24 15:55:15,tibr,571.59,5.988,34.19,0.47,36.70025325,-122.03375887
2002-11-24 15:55:45,tibr,571.29,5.995,34.186,0.47,36.70024412,-122.0337885
2002-11-24 15:56:15,tibr,570.01,6.005,34.183,0.47,36.70023412,-122.03375912
2002-11-24 15:56:45,tibr,569.02,6.011,34.183,0.47,36.7002055,-122.03375525
2002-11-24 15:57:15,tibr,568.22,6.017,34.179,0.48,36.70018462,-122.03375212
2002-11-24 15:57:45,tibr,566.84,6.025,34.176,0.48,36.70018385,-122.03375957
2002-11-24 15:58:15,tibr,567.73,6.009,34.187,0.47,36.70016928,-122.03374828
2002-11-24 15:58:45,tibr,574.16,5.948,34.182,0.45,36.700157,-122.033737
2002-11-24 15:59:15,tibr,579.71,5.917,34.186,0.44,36.70008828,-122.03375271
2002-11-24 15:59:45,tibr,586.84,5.896,34.188,0.44,36.700043,-122.033679
2002-11-24 16:00:15,tibr,593.67,5.862,34.192,0.43,36.6999685,-122.03354425
2002-11-24 16:00:45,tibr,602.77,5.828,34.197,0.43,36.699928,-122.03351275
2002-11-24 16:01:15,tibr,610.99,5.662,34.202,0.38,36.699905,-122.033517
2002-11-24 16:01:45,tibr,619,5.643,34.206,0.35,36.6998095,-122.03343275
2002-11-24 16:02:15,tibr,625.34,5.613,34.207,0.34,36.69977,-122.033309
2002-11-24 16:02:45,tibr,633.06,5.497,34.21,0.3,36.69978085,-122.03322557
2002-11-24 16:03:15,tibr,640.68,5.411,34.221,0.26,36.6998,-122.03323
2002-11-24 16:03:45,tibr,648.79,5.395,34.22,0.26,36.699958,-122.03322085
2002-11-24 16:04:15,tibr,656.71,5.347,34.227,0.24,36.70000771,-122.03317585
2002-11-24 16:04:45,tibr,659.48,5.336,34.23,0.23,36.70003142,-122.03315785
2002-11-24 16:05:15,tibr,666.01,5.313,34.229,0.21,36.7000465,-122.03316712
2002-11-24 16:05:45,tibr,672.94,5.265,34.239,0.25,36.70007,-122.033209
2002-11-24 16:06:15,tibr,679.07,5.24,34.245,0.23,36.70011312,-122.03324837
2002-11-24 16:06:45,tibr,685.4,5.23,34.245,0.24,36.70015425,-122.03323075
2002-11-24 16:07:15,tibr,691.34,5.209,34.247,0.25,36.70018314,-122.03325828
2002-11-24 16:07:45,tibr,698.36,5.183,34.251,0.26,36.700233,-122.033318
2002-11-24 16:08:15,tibr,704.2,5.147,34.258,0.24,36.70036971,-122.03379785
2002-11-24 16:08:45,tibr,709.64,5.133,34.251,0.23,36.70032857,-122.03346842
2002-11-24 16:09:15,tibr,717.06,5.111,34.251,0.22,36.70033385,-122.03332085
2002-11-24 16:09:45,tibr,723.99,5.059,34.261,0.21,36.700347,-122.033342
2002-11-24 16:10:15,tibr,730.71,5.018,34.259,0.2,36.70029212,-122.0332925
2002-11-24 16:10:45,tibr,737.64,4.864,34.282,0.16,36.70018,-122.03335575
2002-11-24 16:11:15,tibr,744.76,4.855,34.28,0.17,36.70015462,-122.03337325
2002-11-24 16:11:45,tibr,752.27,4.814,34.277,0.2,36.700125,-122.033415
2002-11-24 16:12:15,tibr,760.19,4.778,34.285,0.25,36.699932,-122.033203
2002-11-24 16:12:45,tibr,767.11,4.771,34.287,0.25,36.69988714,-122.03324471
2002-11-24 16:13:15,tibr,775.81,4.688,34.297,0.26,36.69980214,-122.03342042
2002-11-24 16:13:45,tibr,784.62,4.657,34.297,0.28,36.699793,-122.033521
2002-11-24 16:14:15,tibr,793.12,4.639,34.3,0.28,36.69979828,-122.03351857
2002-11-24 16:14:45,tibr,801.13,4.635,34.303,0.29,36.69983685,-122.03357557
2002-11-24 16:15:15,tibr,808.25,4.57,34.302,0.29,36.69987028,-122.03353028
2002-11-24 16:15:45,tibr,814.48,4.534,34.31,0.29,36.6998905,-122.03352325
2002-11-24 16:16:15,tibr,821.2,4.506,34.314,0.29,36.69991425,-122.03354725
2002-11-24 16:16:45,tibr,822.78,4.487,34.315,0.28,36.700037,-122.03375
2002-11-24 16:17:15,tibr,825.95,4.477,34.318,0.28,36.6999715,-122.03360325
2002-11-24 16:17:45,tibr,830.89,4.469,34.321,0.28,36.70003114,-122.03373614
2002-11-24 16:18:15,tibr,837.52,4.457,34.317,0.28,36.700057,-122.033793
2002-11-24 16:18:45,tibr,844.63,4.442,34.32,0.29,36.700148,-122.033832
2002-11-24 16:19:15,tibr,851.75,4.438,34.322,0.3,36.70023228,-122.03395571
2002-11-24 16:19:45,tibr,859.27,4.438,34.32,0.3,36.70029414,-122.03399185
2002-11-24 16:20:15,tibr,865.79,4.421,34.323,0.3,36.70030657,-122.03391628
2002-11-24 16:20:45,tibr,872.22,4.386,34.321,0.31,36.70026975,-122.033816
2002-11-24 16:21:15,tibr,879.63,4.356,34.329,0.29,36.70023825,-122.03395237
2002-11-24 16:21:45,tibr,887.83,4.352,34.329,0.29,36.70021025,-122.0341325
2002-11-24 16:22:15,tibr,896.83,4.309,34.333,0.29,36.70018762,-122.03430387
2002-11-24 16:22:45,tibr,905.23,4.242,34.34,0.32,36.70007542,-122.034113
2002-11-24 16:23:15,tibr,914.52,4.206,34.344,0.32,36.70005342,-122.03414557
2002-11-24 16:23:45,tibr,921.63,4.186,34.349,0.34,36.700092,-122.034166
2002-11-24 16:24:15,tibr,932.31,4.151,34.351,0.35,36.69990342,-122.03395242
2002-11-24 16:24:45,tibr,939.23,4.142,34.355,0.35,36.699862,-122.03373828
2002-11-24 16:25:15,tibr,938.93,4.147,34.347,0.35,36.69987614,-122.03376985
2002-11-24 16:25:45,tibr,937.94,4.143,34.352,0.35,36.69992562,-122.03382337
2002-11-24 16:26:15,tibr,937.64,4.15,34.348,0.35,36.6999485,-122.03383762
2002-11-24 16:26:45,tibr,936.95,4.146,34.353,0.35,36.699977,-122.0337705
2002-11-24 16:27:15,tibr,936.75,4.145,34.351,0.35,36.6999805,-122.03367012
2002-11-24 16:27:45,tibr,936.95,4.145,34.351,0.35,36.69999414,-122.03364242
2002-11-24 16:28:15,tibr,937.35,4.139,34.352,0.35,36.70003628,-122.03362857
2002-11-24 16:28:45,tibr,939.62,4.139,34.351,0.35,36.70006442,-122.03366014
2002-11-24 16:29:15,tibr,938.93,4.132,34.352,0.35,36.700085,-122.03359428
2002-11-24 16:29:45,tibr,943.38,4.125,34.35,0.35,36.70015657,-122.033617
2002-11-24 16:30:15,tibr,946.14,4.098,34.36,0.35,36.70017385,-122.03362728
2002-11-24 16:30:45,tibr,948.32,4.071,34.365,0.36,36.7001825,-122.03352325
2002-11-24 16:31:15,tibr,950,4.054,34.36,0.37,36.70020325,-122.03355137
2002-11-24 16:31:45,tibr,953.45,4.037,34.365,0.38,36.7002615,-122.033543
2002-11-24 16:32:15,tibr,957.21,4.052,34.361,0.37,36.700283,-122.03343737
2002-11-24 16:32:45,tibr,960.77,4.038,34.361,0.37,36.70029512,-122.03336237
2002-11-24 16:33:15,tibr,964.03,4.046,34.361,0.37,36.70032557,-122.03335614
2002-11-24 16:33:45,tibr,963.93,4.049,34.358,0.37,36.70031342,-122.03336157
2002-11-24 16:34:15,tibr,966.2,4.048,34.36,0.37,36.700306,-122.03339685
2002-11-24 16:34:45,tibr,968.47,4.053,34.363,0.37,36.70028342,-122.03329971
2002-11-24 16:35:15,tibr,970.65,4.036,34.361,0.38,36.70029328,-122.03329014
2002-11-24 16:35:45,tibr,970.15,4.024,34.366,0.38,36.700278,-122.0333
2002-11-24 16:36:15,tibr,970.45,4.029,34.357,0.38,36.70022837,-122.03326375
2002-11-24 16:36:45,tibr,971.44,4.035,34.362,0.38,36.7002385,-122.03327975
2002-11-24 16:37:15,tibr,970.84,4.029,34.363,0.38,36.70023442,-122.03326228
2002-11-24 16:37:45,tibr,974.7,4.032,34.361,0.38,36.70018985,-122.03317442
2002-11-24 16:38:15,tibr,976.67,4.014,34.367,0.38,36.70017828,-122.03318814
2002-11-24 16:38:45,tibr,979.54,4.017,34.364,0.38,36.70015971,-122.03319271
2002-11-24 16:39:15,tibr,982.4,4.008,34.365,0.38,36.70014642,-122.03319757
2002-11-24 16:39:45,tibr,986.46,4.009,34.367,0.38,36.70011942,-122.03316585
2002-11-24 16:40:15,tibr,988.73,4.007,34.364,0.38,36.700097,-122.03315985
2002-11-24 16:40:45,tibr,991.59,4.012,34.366,0.38,36.700075,-122.03319225
2002-11-24 16:41:15,tibr,995.64,3.999,34.366,0.38,36.700072,-122.03330812
2002-11-24 16:41:45,tibr,999.3,3.997,34.366,0.38,36.7000265,-122.0333065
2002-11-24 16:42:15,tibr,1002.66,3.98,34.368,0.38,36.69998987,-122.03335237
2002-11-24 16:42:45,tibr,1004.34,3.977,34.368,0.38,36.69995187,-122.03331162
2002-11-24 16:43:15,tibr,1007.79,3.852,34.382,0.42,36.69994014,-122.03329442
2002-11-24 16:43:45,tibr,1010.96,3.821,34.387,0.44,36.69995685,-122.03328585
2002-11-24 16:44:15,tibr,1012.44,3.814,34.385,0.44,36.69994842,-122.033321
2002-11-24 16:44:45,tibr,1012.73,3.813,34.385,0.45,36.69994328,-122.03328485
2002-11-24 16:45:15,tibr,1013.82,3.814,34.383,0.44,36.69994642,-122.03327185
2002-11-24 16:45:45,tibr,1014.12,3.82,34.388,0.45,36.69994128,-122.03326485
2002-11-24 16:46:15,tibr,1015.7,3.806,34.387,0.45,36.699934,-122.03329187
2002-11-24 16:46:45,tibr,1017.48,3.803,34.387,0.45,36.699945,-122.03331675
2002-11-24 16:47:15,tibr,1020.04,3.791,34.387,0.45,36.69990287,-122.03324537
2002-11-24 16:47:45,tibr,1021.92,3.799,34.381,0.45,36.69988537,-122.03324262
2002-11-24 16:48:15,tibr,1022.22,3.792,34.389,0.45,36.69990142,-122.03323414
2002-11-24 16:48:45,tibr,1025.58,3.786,34.389,0.45,36.69991642,-122.03325685
2002-11-24 16:49:15,tibr,1028.54,3.762,34.393,0.47,36.699929,-122.03328871
2002-11-24 16:49:45,tibr,1028.24,3.765,34.392,0.47,36.69992157,-122.03327342
2002-11-24 16:50:15,tibr,1028.14,3.758,34.39,0.47,36.699921,-122.03324357
2002-11-24 16:50:45,tibr,1028.93,3.75,34.395,0.47,36.69989887,-122.03324187
2002-11-24 16:51:15,tibr,1029.82,3.747,34.394,0.47,36.69990037,-122.0332265
2002-11-24 16:51:45,tibr,1030.51,3.773,34.379,0.48,36.699866,-122.033185
2002-11-24 16:52:15,tibr,1031.21,3.755,34.395,0.47,36.69987912,-122.0332255
2002-11-24 16:52:45,tibr,1031.9,3.749,34.394,0.47,36.69990525,-122.033225
2002-11-24 16:53:15,tibr,1032.88,3.767,34.374,0.47,36.69990985,-122.03319185
2002-11-24 16:53:45,tibr,1033.87,3.75,34.391,0.47,36.69993642,-122.03319014
2002-11-24 16:54:15,tibr,1035.95,3.74,34.393,0.47,36.69993485,-122.03315614
2002-11-24 16:54:45,tibr,1038.22,3.74,34.393,0.48,36.69995371,-122.033249
2002-11-24 16:55:15,tibr,1040.39,3.742,34.395,0.47,36.69994371,-122.03328514
2002-11-24 16:55:45,tibr,1042.27,3.738,34.394,0.47,36.69996857,-122.03333628
2002-11-24 16:56:15,tibr,1044.84,3.743,34.389,0.47,36.699976,-122.03327012
